data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-03-06,CMA,O:CMA250307P00069000,2025-03-07,P,69.0,540,1,9,141.334,1
2025-03-19,CMA,O:CMA250321C00059000,2025-03-21,C,59.0,219,15,9,141.334,2
2025-03-11,CMA,O:CMA250321C00059000,2025-03-21,C,59.0,1005,93,9,141.334,8
2025-04-17,CMA,O:CMA250425C00055000,2025-04-25,C,55.0,387,103,9,141.334,3
2025-04-09,CMA,O:CMA250425C00055000,2025-04-25,C,55.0,301,9,9,141.334,9
2025-06-02,CMA,O:CMA250620P00075000,2025-06-20,P,75.0,442,4,9,141.334,1
2025-02-03,CMA,O:CMA250207C00071000,2025-02-07,C,71.0,1027,39,9,141.334,2
2025-01-31,CMA,O:CMA250207C00071000,2025-02-07,C,71.0,447,19,9,141.334,3
2025-01-30,CMA,O:CMA250221P00062500,2025-02-21,P,62.5,2591,124,9,141.334,10
2025-01-22,CMA,O:CMA250221P00062500,2025-02-21,P,62.5,536,56,9,141.334,16
2025-01-21,CMA,O:CMA250221P00062500,2025-02-21,P,62.5,2344,69,9,141.334,17
2025-04-10,CMA,O:CMA250509P00047000,2025-05-09,P,47.0,160,24,9,141.334,1
2025-04-10,CMA,O:CMA250516C00052500,2025-05-16,C,52.5,407,107,9,141.334,21
2025-05-05,CMA,O:CMA250516C00056000,2025-05-16,C,56.0,350,11,9,141.334,1
2025-01-22,CMA,O:CMA250124C00063000,2025-01-24,C,63.0,208,29,9,141.334,1
2025-01-21,CMA,O:CMA250131C00070000,2025-01-31,C,70.0,805,174,9,141.334,1
2025-02-06,CMA,O:CMA250207P00066000,2025-02-07,P,66.0,149,33,9,141.334,1
2025-02-05,CMA,O:CMA250207P00066000,2025-02-07,P,66.0,199,28,9,141.334,2
2025-03-04,CMA,O:CMA250307P00060000,2025-03-07,P,60.0,3706,70,9,141.334,1
2025-02-26,CMA,O:CMA250307P00060000,2025-03-07,P,60.0,1185,34,9,141.334,5
2025-02-25,CMA,O:CMA250307P00060000,2025-03-07,P,60.0,1178,29,9,141.334,6
2025-03-04,CMA,O:CMA250321P00057500,2025-03-21,P,57.5,246,13,9,141.334,9
2025-04-17,CMA,O:CMA250516P00052500,2025-05-16,P,52.5,223,24,9,141.334,19
2025-01-14,CMA,O:CMA250117C00063000,2025-01-17,C,63.0,152,33,9,141.334,3
2025-01-15,CMA,O:CMA250117C00065000,2025-01-17,C,65.0,163,111,9,141.334,2
2025-02-07,CMA,O:CMA250221C00066000,2025-02-21,C,66.0,321,60,9,141.334,1
2025-02-06,CMA,O:CMA250221C00066000,2025-02-21,C,66.0,1002,68,9,141.334,2
2025-01-21,CMA,O:CMA250221C00066000,2025-02-21,C,66.0,1526,213,9,141.334,14
2025-02-26,CMA,O:CMA250228P00062000,2025-02-28,P,62.0,2512,56,9,141.334,2
2025-03-03,CMA,O:CMA250307C00067000,2025-03-07,C,67.0,536,13,9,141.334,1
2025-02-21,CMA,O:CMA250307C00067000,2025-03-07,C,67.0,380,31,9,141.334,7
2025-02-07,CMA,O:CMA250307C00067000,2025-03-07,C,67.0,142,5,9,141.334,16
2025-05-05,CMA,O:CMA250516C00052000,2025-05-16,C,52.0,400,42,9,141.334,1
2025-04-21,CMA,O:CMA250516C00052000,2025-05-16,C,52.0,400,36,9,141.334,11
2025-05-16,CMA,O:CMA250620C00065000,2025-06-20,C,65.0,1234,73,9,141.334,2
2025-01-17,CMA,O:CMA250124P00067000,2025-01-24,P,67.0,321,49,9,141.334,3
2025-02-07,CMA,O:CMA250214C00070000,2025-02-14,C,70.0,432,40,9,141.334,1
2025-02-05,CMA,O:CMA250214C00071000,2025-02-14,C,71.0,183,33,9,141.334,4
2025-01-31,CMA,O:CMA250214C00071000,2025-02-14,C,71.0,865,42,9,141.334,7
2025-01-31,CMA,O:CMA250221P00067000,2025-02-21,P,67.0,294,22,9,141.334,13
2025-02-28,CMA,O:CMA250314P00064000,2025-03-14,P,64.0,148,6,9,141.334,8
2025-03-11,CMA,O:CMA250321C00061000,2025-03-21,C,61.0,1010,92,9,141.334,7
2025-03-04,CMA,O:CMA250321C00061000,2025-03-21,C,61.0,3002,5,9,141.334,12
2025-04-03,CMA,O:CMA250417P00052500,2025-04-17,P,52.5,223,10,9,141.334,1
2025-02-05,CMA,O:CMA250207C00067000,2025-02-07,C,67.0,412,190,9,141.334,2
2025-01-31,CMA,O:CMA250207C00067000,2025-02-07,C,67.0,467,149,9,141.334,5
2025-01-22,CMA,O:CMA250207C00067000,2025-02-07,C,67.0,324,164,9,141.334,12
2025-03-25,CMA,O:CMA250404C00060000,2025-04-04,C,60.0,400,9,9,141.334,6
2025-04-21,CMA,O:CMA250516P00040000,2025-05-16,P,40.0,348,52,9,141.334,1
2025-04-17,CMA,O:CMA250516P00040000,2025-05-16,P,40.0,251,10,9,141.334,2
2025-01-29,CMA,O:CMA250131C00066000,2025-01-31,C,66.0,439,53,9,141.334,1
2025-02-06,CMA,O:CMA250221C00072500,2025-02-21,C,72.5,230,2,9,141.334,8
2025-02-11,CMA,O:CMA250228C00068000,2025-02-28,C,68.0,200,42,9,141.334,9
2025-03-06,CMA,O:CMA250307P00063000,2025-03-07,P,63.0,2040,2,9,141.334,1
2025-03-04,CMA,O:CMA250307P00063000,2025-03-07,P,63.0,3701,65,9,141.334,3
2025-02-26,CMA,O:CMA250307P00063000,2025-03-07,P,63.0,1191,41,9,141.334,7
2025-02-25,CMA,O:CMA250307P00063000,2025-03-07,P,63.0,1181,29,9,141.334,8
2025-03-07,CMA,O:CMA250314P00055000,2025-03-14,P,55.0,1004,4,9,141.334,1
2025-03-19,CMA,O:CMA250321C00060000,2025-03-21,C,60.0,147,19,9,141.334,1
2025-01-16,CMA,O:CMA250117C00062000,2025-01-17,C,62.0,214,29,9,141.334,1
2025-01-22,CMA,O:CMA250124C00066000,2025-01-24,C,66.0,442,173,9,141.334,2
2025-01-21,CMA,O:CMA250124C00068000,2025-01-24,C,68.0,814,184,9,141.334,1
2025-01-14,CMA,O:CMA250124C00068000,2025-01-24,C,68.0,803,28,9,141.334,5
2025-03-04,CMA,O:CMA250307C00059000,2025-03-07,C,59.0,254,43,9,141.334,1
2025-03-06,CMA,O:CMA250307P00065000,2025-03-07,P,65.0,540,1,9,141.334,1
