data_date,options_ticker,size,price,trade_value,trade_value_bracket,sip_timestamp,conditions,correction,exchange,id,name,type,data_types,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-06-05,O:NTRS250620C00110000,31,1.3,4030.0000000000005,<$0.1M,1749142986181000000,209,0,319,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,33,1.3,4290.0,<$0.1M,1749142986186000000,209,0,320,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,55,2.2,12100.000000000002,<$0.1M,1749135169267000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,46,2.3,10580.0,<$0.1M,1749135260226000000,227,0,323,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,55,2.3,12649.999999999998,<$0.1M,1749135264540000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,185,2.44,45140.0,<$0.1M,1749135874936000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,50,2.45,12250.000000000002,<$0.1M,1749135889748000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,93,2.45,22785.000000000004,<$0.1M,1749135889749000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,43,2.45,10535.0,<$0.1M,1749135903124000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,100,2.44,24400.0,<$0.1M,1749135903224000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,61,2.44,14884.0,<$0.1M,1749135975695000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,30,2.4,7200.0,<$0.1M,1749136102408000000,209,0,320,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-05,O:NTRS250718C00110000,50,2.55,12749.999999999998,<$0.1M,1749143256003000000,209,0,313,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2268,180,9,1558.305,2
2025-06-04,O:NTRS250620C00110000,34,1.0,3400.0,<$0.1M,1749058885974000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,21,1.0,2100.0,<$0.1M,1749058885976000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,29,1.05,3045.0000000000005,<$0.1M,1749058885977000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,29,1.1,3190.0,<$0.1M,1749059041933000000,219,0,300,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,29,1.1,3190.0,<$0.1M,1749059041934000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,19,1.1,2090.0,<$0.1M,1749059041935000000,209,0,320,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,104,1.05,10920.0,<$0.1M,1749059199616000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,104,1.05,10920.0,<$0.1M,1749059212929000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,49,1.05,5145.0,<$0.1M,1749059212935000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,104,1.1,11440.0,<$0.1M,1749059212937000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,65,1.1,7150.0,<$0.1M,1749059212940000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,53,1.1,5830.0,<$0.1M,1749059212940000000,219,0,304,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,65,1.09,7085.000000000001,<$0.1M,1749059212940000000,219,0,325,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,55,1.09,5995.0,<$0.1M,1749059212940000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,48,1.1,5280.0,<$0.1M,1749059212941000000,209,0,318,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,65,1.1,7150.0,<$0.1M,1749059212941000000,209,0,319,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,49,1.1,5390.000000000001,<$0.1M,1749059212941000000,219,0,301,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,63,1.1,6930.000000000001,<$0.1M,1749059212944000000,209,0,320,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,56,1.1,6160.000000000001,<$0.1M,1749059212945000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,38,1.1,4180.0,<$0.1M,1749059212946000000,219,0,304,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,56,1.1,6160.000000000001,<$0.1M,1749059212946000000,209,0,319,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,143,1.05,15015.0,<$0.1M,1749059656629000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,100,1.1,11000.000000000002,<$0.1M,1749059669358000000,219,0,308,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,100,1.1,11000.000000000002,<$0.1M,1749059669362000000,219,0,308,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-06-04,O:NTRS250620C00110000,50,1.1,5500.000000000001,<$0.1M,1749059669386000000,219,0,308,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,1558.305,3
2025-05-29,O:NTRS250718C00110000,66,2.6,17160.0,<$0.1M,1748527003443000000,227,0,309,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,27,2.65,7155.0,<$0.1M,1748527003458000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,27,2.65,7155.0,<$0.1M,1748527003464000000,219,0,325,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,27,2.65,7155.0,<$0.1M,1748527003464000000,209,0,315,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,118,2.9,34220.0,<$0.1M,1748531209121000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,68,2.84,19312.0,<$0.1M,1748531209221000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,80,2.9,23200.0,<$0.1M,1748531209227000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,201,2.9,58290.0,<$0.1M,1748531242211000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,36,2.75,9900.0,<$0.1M,1748532942430000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,28,2.75,7700.0,<$0.1M,1748533140494000000,219,0,308,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,100,2.75,27500.0,<$0.1M,1748533147341000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,50,2.9,14500.0,<$0.1M,1748535539266000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,39,2.9,11310.0,<$0.1M,1748535539273000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
2025-05-29,O:NTRS250718C00110000,27,2.95,7965.000000000001,<$0.1M,1748535791615000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,2051,170,9,1558.305,7
