data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-21,NTRS,O:NTRS250516C00090000,2025-05-16,C,90.0,345,146,9,132.708,3
2025-04-21,NTRS,O:NTRS250516C00095000,2025-05-16,C,95.0,176,19,9,132.708,9
2025-06-03,NTRS,O:NTRS250620P00105000,2025-06-20,P,105.0,152,34,9,132.708,3
2025-05-30,NTRS,O:NTRS250620P00105000,2025-06-20,P,105.0,323,53,9,132.708,5
2025-02-28,NTRS,O:NTRS250321P00095000,2025-03-21,P,95.0,155,37,9,132.708,14
2025-04-08,NTRS,O:NTRS250417P00082500,2025-04-17,P,82.5,319,319,9,132.708,2
2025-04-03,NTRS,O:NTRS250417P00082500,2025-04-17,P,82.5,319,5,9,132.708,5
2025-03-12,NTRS,O:NTRS250321P00090000,2025-03-21,P,90.0,233,214,9,132.708,3
2025-04-03,NTRS,O:NTRS250417P00087500,2025-04-17,P,87.5,319,5,9,132.708,6
2025-03-24,NTRS,O:NTRS250417P00087500,2025-04-17,P,87.5,320,320,9,132.708,14
2025-01-22,NTRS,O:NTRS250221C00110000,2025-02-21,C,110.0,602,107,9,132.708,21
2025-03-20,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,584,3,9,132.708,1
2025-03-06,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,1182,70,9,132.708,11
2025-03-05,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,629,71,9,132.708,12
2025-03-04,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,341,29,9,132.708,13
2025-03-03,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,137,24,9,132.708,14
2025-02-28,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,520,62,9,132.708,15
2025-02-26,NTRS,O:NTRS250321P00110000,2025-03-21,P,110.0,1521,83,9,132.708,17
2025-04-21,NTRS,O:NTRS250516P00070000,2025-05-16,P,70.0,329,147,9,132.708,1
2025-06-06,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,180,13,9,132.708,1
2025-06-05,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,132.708,2
2025-06-04,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,2075,236,9,132.708,3
2025-06-02,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,220,8,9,132.708,5
2025-05-30,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,300,8,9,132.708,6
2025-05-27,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,767,55,9,132.708,9
2025-05-23,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,505,73,9,132.708,10
2025-05-22,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,1853,166,9,132.708,11
2025-05-21,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3719,212,9,132.708,12
2025-05-16,NTRS,O:NTRS250620P00110000,2025-06-20,P,110.0,200,1,9,132.708,14
2025-01-23,NTRS,O:NTRS250221C00115000,2025-02-21,C,115.0,347,37,9,132.708,20
2025-01-22,NTRS,O:NTRS250221C00115000,2025-02-21,C,115.0,628,82,9,132.708,21
2025-04-14,NTRS,O:NTRS250417C00092500,2025-04-17,C,92.5,170,83,9,132.708,2
