security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
EVER,Finance,Insurance - Multi line,0.55,,,,5,5__3,5,3,3.0,13566.0,15283.0,16656.6,16965.66,16996.57,16999.66,16999.97
FAF,Finance,Insurance - Property and Casualty,0.55,3960.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0
FNF,Finance,Insurance - Multi line,0.55,,,,9,10__0,10,3,0.0,8292.0,11646.0,14329.2,14932.92,14993.29,14999.33,14999.93
GNW,Finance,Insurance - Life Insurance,0.55,13619.999999999998,8. p75_trade_value,7.0,28,15__0,15,3,0.0,25000.0,25000.0,33263.6,36014.36,36289.44,36316.94,36319.69
GSHD,Finance,Insurance - Multi line,0.55,,,,36,15__0,15,3,0.0,10035.0,11687.5,31200.0,40020.0,40902.0,40990.2,40999.02
HCI,Finance,Insurance - Property and Casualty,0.55,10784.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,11043.8,11346.9,11589.38,11643.94,11649.39,11649.94,11649.99
HIPO,Finance,Insurance - Multi line,0.55,22000.000000000004,6. p95_trade_value,2.0,26,15__0,15,3,0.0,19980.0,21495.0,35500.0,39550.0,39955.0,39995.5,39999.55
HRTG,Finance,Insurance - Property and Casualty,0.55,10800.0,8. p75_trade_value,4.0,11,10__0,10,3,0.0,11050.0,14332.5,16958.5,17549.35,17608.44,17614.34,17614.93
KINS,Finance,Insurance - Property and Casualty,0.55,7800.0,8. p75_trade_value,3.0,12,10__0,10,3,0.0,8700.0,9790.0,10758.0,10975.8,10997.58,10999.76,10999.98
L,Finance,Insurance - Multi line,0.55,,,,14,10__0,10,3,0.0,4830.0,5302.5,6004.5,6162.45,6178.24,6179.82,6179.98
MBI,Finance,Insurance - Multi line,0.55,,,,4,5__3,5,3,3.0,13363.5,14181.75,14836.35,14983.63,14998.36,14999.84,14999.98
MFC,Finance,Insurance - Life Insurance,0.55,,,,17,10__0,10,3,0.0,11205.0,11660.0,12972.0,13267.2,13296.72,13299.67,13299.97
MTG,Finance,Insurance - Multi line,0.55,10980.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0
ORI,Finance,Insurance - Multi line,0.55,58960.0,1. p999999_trade_value,1.0,9,10__0,10,3,0.0,53392.0,56176.0,58403.2,58904.32,58954.43,58959.44,58959.94
PFG,Finance,Insurance - Multi line,0.55,22200.0,7. p90_trade_value,2.0,14,10__0,10,3,0.0,19975.2,28802.75,38612.55,40819.76,41040.48,41062.55,41064.75
PLMR,Finance,Insurance - Property and Casualty,0.55,7350.0,8. p75_trade_value,3.0,9,10__0,10,3,0.0,12400.0,16200.0,19240.0,19924.0,19992.4,19999.24,19999.92
PRI,Finance,Insurance - Life Insurance,0.55,,,,5,5__0,5,3,0.0,4868.0,4936.0,4990.4,5002.64,5003.86,5003.99,5004.0
RDN,Finance,Insurance - Multi line,0.55,,,,4,5__3,5,3,3.0,18117.0,19123.5,19928.7,20109.87,20127.99,20129.8,20129.98
RGA,Finance,Insurance - Life Insurance,0.55,,,,15,10__0,10,3,0.0,9432.0,9857.0,9963.4,9987.34,9989.73,9989.97,9990.0
RLI,Finance,Insurance - Property and Casualty,0.55,,,,3,5__3,5,3,3.0,12706.4,13665.7,14433.14,14605.81,14623.08,14624.81,14624.98
RNR,Finance,Insurance - Property and Casualty,0.55,,,,51,15__0,15,3,0.0,9870.0,12900.0,22050.0,29205.0,29920.5,29992.05,29999.2
RYAN,Finance,Insurance - Brokerage,0.55,11499.999999999998,8. p75_trade_value,6.0,24,15__0,15,3,0.0,23850.0,26078.0,108215.8,130269.58,132474.96,132695.5,132717.55
SIGI,Finance,Insurance - Property and Casualty,0.55,3300.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
SKWD,Finance,Insurance - Property and Casualty,0.55,13500.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0
SLF,Finance,Insurance - Life Insurance,0.55,,,,3,5__0,5,3,0.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
SLQT,Finance,Insurance - Multi line,0.55,,,,31,15__0,15,3,0.0,7152.0,8460.0,11066.0,11816.6,11891.66,11899.17,11899.92
SPNT,Finance,Insurance - Multi line,0.55,6000.0,1. p999999_trade_value,1.0,6,10__0,10,3,0.0,5400.0,5700.0,5940.0,5994.0,5999.4,5999.94,5999.99
TIPT,Finance,Insurance - Brokerage,0.55,,,,40,15__0,15,3,0.0,21410.4,27039.75,30517.25,30771.73,30797.17,30799.72,30799.97
UVE,Finance,Insurance - Property and Casualty,0.55,,,,4,5__0,5,3,0.0,11600.0,12800.0,13760.0,13976.0,13997.6,13999.76,13999.98
VOYA,Finance,Insurance - Life Insurance,0.55,,,,14,10__0,10,3,0.0,8340.0,8719.25,8747.85,8754.29,8754.93,8754.99,8755.0
WRB,Finance,Insurance - Property and Casualty,0.55,,,,29,15__0,15,3,0.0,10500.0,12650.0,13650.0,13965.0,13996.5,13999.65,13999.97
