security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
LPLA,Finance,Financial - Investment Bank,0.55,,,,300,25__2,25,2,2.0,36730.0,117459.0,287055.0,908446.92,995344.69,1004034.47,1004903.45
LX,Finance,Financial - Consumer Loans,0.55,7500.0,8. p75_trade_value,26.0,102,20__0,20,2,0.0,11408.6,17196.9,30469.75,68350.43,72175.04,72557.5,72595.75
MAIN,Finance,Financial - SBIC & Commercial Industry,0.55,,,,85,20__0,20,2,0.0,9348.0,16048.0,24298.2,50489.82,53108.98,53370.9,53397.09
MCO,Finance,Financial - Miscellaneous Services,0.55,16335.000000000002,6. p95_trade_value,22.0,434,25__0,25,2,0.0,11646.0,16273.25,40168.35,84563.55,98456.36,99845.64,99984.56
MKTX,Finance,Financial - Investment Bank,0.55,,,,235,25__0,25,2,0.0,12216.0,38700.8,204228.0,273411.53,275718.65,275949.37,275972.44
MS,Finance,Financial - Investment Bank,0.55,65800.0,5. p99_trade_value,58.0,5774,40__3,40,2,3.0,15229.2,24500.0,65216.0,269521.5,782438.2,920643.82,934464.38
MSCI,Finance,Financial - Investment Management,0.55,,,,607,30__2,30,2,2.0,10826.4,17094.0,44844.16,141822.0,176182.2,179618.22,179961.82
OMF,Finance,Financial - Consumer Loans,0.55,,,,136,20__0,20,2,0.0,13621.0,21765.0,43377.75,53650.0,54865.0,54986.5,54998.65
OWL,Finance,Financial - Investment Management,0.55,495300.0,1. p999999_trade_value,1.0,295,25__2,25,2,2.0,15312.0,33858.0,191070.0,451111.8,490881.18,494858.12,495255.81
PGY,Finance,Financial - Miscellaneous Services,0.55,8820.0,8. p75_trade_value,88.0,352,25__0,25,2,0.0,15731.2,28590.0,42254.35,57553.73,62851.37,63381.14,63434.11
PNC,Finance,Financial - Investment Bank,0.55,161250.0,1. p999999_trade_value,1.0,625,30__2,30,2,2.0,18922.0,32826.0,82466.52,145806.0,159705.6,161095.56,161234.56
RIOT,Finance,Financial - Miscellaneous Services,0.55,422835.99999999994,4. p999_trade_value,11.0,10604,40__1,40,2,1.0,12094.2,17945.85,48828.44,390372.89,2732788.66,3276374.33,3334087.43
RJF,Finance,Financial - Investment Bank,0.55,498000.0,1. p999999_trade_value,1.0,147,20__3,20,2,3.0,17652.0,27472.5,162810.0,454200.0,493620.0,497562.0,497956.2
RKT,Finance,Financial - Mortgage & Related Services,0.55,182500.0,4. p999_trade_value,2.0,1094,30__2,30,2,2.0,15970.5,30709.0,73959.2,177151.76,350717.6,369295.76,371153.58
SCHW,Finance,Financial - Investment Bank,0.55,745000.0,1. p999999_trade_value,1.0,4452,35__1,35,2,1.0,15602.3,26396.7,98235.96,486817.7,714288.1,741928.81,744692.88
SLM,Finance,Financial - Consumer Loans,0.55,52038.0,1. p999999_trade_value,1.0,72,20__0,20,2,0.0,16792.8,23528.75,38414.52,50675.65,51901.77,52024.38,52036.64
SYF,Finance,Financial - Miscellaneous Services,0.55,9735.0,8. p75_trade_value,172.0,686,30__0,30,2,0.0,20340.0,38075.0,106973.0,616230.38,647995.54,651172.05,651489.71
TIGR,Finance,Financial - Investment Bank,0.55,113100.0,4. p999_trade_value,5.0,4794,35__0,35,2,0.0,16998.5,26956.15,69569.25,112291.14,148995.0,167208.3,169029.63
TREE,Finance,Financial - Mortgage & Related Services,0.55,19500.0,7. p90_trade_value,14.0,140,20__0,20,2,0.0,19413.6,30264.0,55807.5,73121.64,75028.16,75218.82,75237.88
TROW,Finance,Financial - Investment Management,0.55,707700.0,1. p999999_trade_value,1.0,278,25__2,25,2,2.0,24576.0,71560.0,351791.25,639779.6,700907.96,707020.8,707632.08
TW,Finance,Financial - Investment Bank,0.55,24975.0,6. p95_trade_value,17.0,321,25__0,25,2,0.0,15675.0,24975.0,181240.0,337656.0,372345.6,375814.56,376161.46
UWMC,Finance,Financial - Mortgage & Related Services,0.55,,,,71,20__0,20,2,0.0,16025.0,32025.0,89800.0,143980.0,149398.0,149939.8,149993.98
WFC,Finance,Financial - Investment Bank,0.55,8308.0,8. p75_trade_value,2029.0,8115,40__1,40,2,1.0,15500.0,24612.1,89602.1,693160.0,2685319.46,4084531.95,4224453.19
WULF,Finance,Financial - Miscellaneous Services,0.55,,,,2633,35__0,35,2,0.0,18791.0,31052.4,90000.0,257360.0,345576.0,362157.6,363815.76
XP,Finance,Financial - Miscellaneous Services,0.55,219560.0,5. p99_trade_value,4.0,346,25__2,25,2,2.0,56500.0,122558.75,214808.0,1328465.4,1806846.54,1854684.65,1859468.47
