security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
COO,Medical,Medical - Dental Supplies,0.55,,,,138,20__0,20,2,0.0,27848.1,58443.6,84115.0,137311.82,144357.18,145061.72,145132.17
CORT,Medical,Medical - Drugs,0.55,,,,814,30__0,30,2,0.0,21675.0,47412.0,246555.52,510900.0,1023090.0,1074309.0,1079430.9
CRBP,Medical,Medical - Drugs,0.55,,,,246,25__0,25,2,0.0,14050.0,19687.5,42236.25,99997.6,105624.76,106187.48,106243.75
CRMD,Medical,Medical - Biomedical and Genetics,0.55,,,,177,20__0,20,2,0.0,8424.0,9577.0,17659.12,78283.69,89840.87,90996.59,91112.16
CRSP,Medical,Medical - Biomedical and Genetics,0.55,259870.00000000003,1. p999999_trade_value,2.0,1156,30__2,30,2,2.0,13100.0,20000.0,45945.0,258640.85,259870.0,259870.0,259870.0
CRVS,Medical,Medical - Biomedical and Genetics,0.55,,,,144,20__3,20,2,3.0,15122.5,26994.5,182800.0,302840.0,318284.0,319828.4,319982.84
CYH,Medical,Medical - Hospital,0.55,,,,58,20__0,20,2,0.0,18305.0,23739.75,34708.5,40325.85,40887.59,40943.76,40949.38
CYTK,Medical,Medical - Biomedical and Genetics,0.55,,,,282,25__0,25,2,0.0,12725.0,20975.0,73785.0,191102.24,228774.22,232541.42,232918.14
DGX,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,352,25__2,25,2,2.0,16942.5,32995.0,257150.0,393774.0,433577.4,437557.74,437955.77
DNA,Medical,Medical - Biomedical and Genetics,0.55,12375.0,7. p90_trade_value,18.0,172,20__0,20,2,0.0,12337.5,16360.0,41851.8,156659.58,171590.96,173084.1,173233.41
DVA,Medical,Medical - Outpatient and Home Healthcare,0.55,396440.0,1. p999999_trade_value,1.0,475,25__0,25,2,0.0,16246.0,23931.4,79630.0,302422.1,387038.21,395499.82,396345.98
DXCM,Medical,Medical - Instruments,0.55,100000.0,5. p99_trade_value,21.0,2079,35__0,35,2,0.0,15376.0,23632.5,99134.2,380449.52,451035.84,463603.58,464860.36
DYN,Medical,Medical - Drugs,0.55,489755.0,5. p99_trade_value,2.0,177,20__3,20,2,3.0,14814.0,26094.0,183351.12,572356.88,588235.69,589823.57,589982.36
EBS,Medical,Medical - Biomedical and Genetics,0.55,,,,63,20__0,20,2,0.0,10400.0,14300.2,22660.0,26566.0,26956.6,26995.66,26999.57
EW,Medical,Medical - Instruments,0.55,,,,1000,30__0,30,2,0.0,24860.0,49562.5,168008.75,416461.5,606621.15,625637.12,627538.71
EWTX,Medical,Medical - Biomedical and Genetics,0.55,7589.999999999999,8. p75_trade_value,155.0,618,30__1,30,2,1.0,18962.7,100200.2,433456.5,1941500.0,2219150.0,2246915.0,2249691.5
EXAS,Medical,Medical - Biomedical and Genetics,0.55,,,,786,30__2,30,2,2.0,14087.5,25500.0,147360.0,375870.0,388587.0,389858.7,389985.87
EXEL,Medical,Medical - Biomedical and Genetics,0.55,,,,140,20__0,20,2,0.0,11264.0,18850.0,69775.15,91187.44,92818.74,92981.87,92998.19
FTRE,Medical,Medical - Biomedical and Genetics,0.55,145000.0,1. p999999_trade_value,1.0,111,20__0,20,2,0.0,40250.0,63280.0,95737.5,139761.25,144476.13,144947.61,144994.76
GALT,Medical,Medical - Drugs,0.55,,,,159,20__3,20,2,3.0,12718.4,17425.0,121248.5,316496.15,341249.62,343724.96,343972.5
GEHC,Medical,Medical - Products,0.55,8815.0,8. p75_trade_value,200.0,800,30__0,30,2,0.0,19582.0,35296.0,180070.0,619195.0,759419.5,773441.95,774844.19
GH,Medical,Medical - Biomedical and Genetics,0.55,,,,585,30__0,30,2,0.0,17049.0,37915.0,307750.4,523168.0,587816.8,594281.68,594928.17
GILD,Medical,Medical - Biomedical and Genetics,0.55,,,,3265,35__1,35,2,1.0,16641.0,26528.0,127500.0,652944.24,1002811.9,1101725.59,1111616.96
GKOS,Medical,Medical - Instruments,0.55,,,,1218,30__2,30,2,2.0,16080.0,34257.5,109907.0,301161.6,312190.24,312613.02,312655.3
GMED,Medical,Medical - Instruments,0.55,240000.0,5. p99_trade_value,2.0,117,20__3,20,2,3.0,23660.0,56700.0,235396.0,315926.76,324893.68,325790.37,325880.04
GPCR,Medical,Medical - Biomedical and Genetics,0.55,,,,124,20__3,20,2,3.0,23875.0,35300.0,208275.0,262620.0,269262.0,269926.2,269992.62
GRAL,Medical,Medical - Biomedical and Genetics,0.55,93000.0,1. p999999_trade_value,1.0,472,25__0,25,2,0.0,13445.4,18626.0,44526.82,90162.22,92716.22,92971.62,92997.16
GSK,Medical,Medical - Biomedical and Genetics,0.55,,,,429,25__0,25,2,0.0,20738.4,43084.8,155040.0,395041.4,442209.14,446925.91,447397.59
HAE,Medical,Medical - Products,0.55,960000.0,5. p99_trade_value,2.0,164,20__1,20,2,1.0,46473.5,160625.0,705889.5,985110.0,989511.0,989951.1,989995.11
HALO,Medical,Medical - Biomedical and Genetics,0.55,,,,91,20__0,20,2,0.0,11200.0,14100.0,32300.0,34730.0,34973.0,34997.3,34999.73
HCA,Medical,Medical - Hospital,0.55,19220.0,7. p90_trade_value,230.0,2283,35__1,35,2,1.0,19220.0,28938.0,171405.0,469013.05,594981.57,626498.16,629649.82
HOLX,Medical,Medical - Instruments,0.55,228000.0,5. p99_trade_value,2.0,184,25__2,25,2,2.0,35000.0,84254.0,215550.0,311334.0,328133.4,329813.34,329981.33
HROW,Medical,Medical - Drugs,0.55,,,,126,20__3,20,2,3.0,19728.5,52500.0,363750.0,437812.5,442031.25,442453.13,442495.31
HUM,Medical,Medical - HMOs,0.55,,,,16990,40__1,40,2,1.0,16100.0,26520.0,81033.0,490074.8,1659631.33,5473028.89,6152502.89
HUMA,Medical,Medical - Biomedical and Genetics,0.55,,,,234,25__0,25,2,0.0,10210.0,14463.0,24735.0,28604.29,28996.43,29035.64,29039.56
IBRX,Medical,Medical - Biomedical and Genetics,0.55,,,,169,20__0,20,2,0.0,13869.2,24504.0,48532.0,154764.4,172976.44,174797.64,174979.76
IDXX,Medical,Medical - Instruments,0.55,577395.0,1. p999999_trade_value,1.0,248,25__2,25,2,2.0,28375.0,38399.3,236172.5,516270.65,571282.57,576783.76,577333.88
ILMN,Medical,Medical - Biomedical and Genetics,0.55,,,,1002,30__2,30,2,2.0,16106.3,23737.5,96237.5,341594.4,386774.98,391297.5,391749.75
IMVT,Medical,Medical - Biomedical and Genetics,0.55,363636.0,1. p999999_trade_value,1.0,59,20__1,20,2,1.0,69300.0,185160.6,315127.12,358785.11,363150.91,363587.49,363631.15
INCY,Medical,Medical - Biomedical and Genetics,0.55,250000.0,1. p999999_trade_value,1.0,709,30__2,30,2,2.0,14760.0,24712.0,97000.8,218140.0,246814.0,249681.4,249968.14
INMD,Medical,Medical - Products,0.55,,,,73,20__0,20,2,0.0,10000.0,12316.0,16270.4,19627.04,19962.7,19996.27,19999.63
INSM,Medical,Medical - Biomedical and Genetics,0.55,,,,1310,30__1,30,2,1.0,15261.9,24805.0,100754.64,1174633.08,1753288.29,1788128.83,1791612.88
IOVA,Medical,Medical - Biomedical and Genetics,0.55,22750.0,6. p95_trade_value,46.0,909,30__2,30,2,2.0,15372.0,22650.0,52225.56,181930.0,367843.0,386434.3,388293.43
IQV,Medical,Medical - Instruments,0.55,7680.000000000001,8. p75_trade_value,113.0,450,25__2,25,2,2.0,16430.0,38064.0,336684.0,1338002.61,1601520.26,1627872.03,1630507.2
ISRG,Medical,Medical - Instruments,0.55,,,,7945,40__3,40,2,3.0,15000.0,23508.0,57711.6,229229.6,648260.8,732626.08,741062.61
JANX,Medical,Medical - Biomedical and Genetics,0.55,,,,295,25__0,25,2,0.0,22660.0,50000.0,125310.0,378244.0,397824.4,399782.44,399978.24
JAZZ,Medical,Medical - Biomedical and Genetics,0.55,,,,120,20__0,20,2,0.0,14518.9,28313.5,121139.25,138206.08,139820.61,139982.06,139998.21
JSPR,Medical,Medical - Biomedical and Genetics,0.55,300000.0,1. p999999_trade_value,1.0,232,25__0,25,2,0.0,16330.0,37268.0,174978.0,280942.5,298094.25,299809.43,299980.94
KRYS,Medical,Medical - Biomedical and Genetics,0.55,517175.0,5. p99_trade_value,3.0,215,25__2,25,2,2.0,28728.0,117300.0,508064.5,739300.0,748930.0,749893.0,749989.3
LEGN,Medical,Medical - Biomedical and Genetics,0.55,7560.000000000001,8. p75_trade_value,43.0,172,20__0,20,2,0.0,12960.0,16503.75,37629.5,152045.0,168204.5,169820.45,169982.05
LNTH,Medical,Medical - Products,0.55,,,,453,25__2,25,2,2.0,15276.6,33644.0,402300.0,913338.0,1083583.8,1100608.38,1102310.84
LQDA,Medical,Medical - Biomedical and Genetics,0.55,284715.0,1. p999999_trade_value,1.0,214,25__0,25,2,0.0,16321.5,35336.0,83526.0,256343.4,281877.84,284431.28,284686.63
MASI,Medical,Medical - Instruments,0.55,32560.000000000004,6. p95_trade_value,8.0,151,20__3,20,2,3.0,18950.0,30360.0,159500.0,214950.0,221295.0,221929.5,221992.95
MCK,Medical,Medical - Dental Supplies,0.55,450000.0,1. p999999_trade_value,1.0,3115,35__0,35,2,0.0,15090.0,24927.0,82788.8,266415.36,437544.0,448754.4,449875.44
MDGL,Medical,Medical - Drugs,0.55,,,,705,30__2,30,2,2.0,21436.0,32480.0,94363.2,191752.8,209525.28,211302.53,211480.25
MDT,Medical,Medical - Products,0.55,9869.999999999998,8. p75_trade_value,329.0,1315,30__0,30,2,0.0,20178.0,35605.6,170408.0,703145.0,926450.4,945845.04,947784.5
MESO,Medical,Medical - Biomedical and Genetics,0.55,,,,105,20__0,20,2,0.0,13560.0,16240.0,29792.0,38064.0,38906.4,38990.64,38999.06
MMSI,Medical,Medical - Dental Supplies,0.55,,,,63,20__3,20,2,3.0,7984.0,9176.0,228500.0,270350.0,274535.0,274953.5,274995.35
MNMD,Medical,Medical - Biomedical and Genetics,0.55,48330.0,1. p999999_trade_value,1.0,190,25__0,25,2,0.0,9043.0,11171.25,19651.04,42987.73,47795.77,48276.58,48324.66
MOH,Medical,Medical - HMOs,0.55,18000.0,7. p90_trade_value,64.0,613,30__0,30,2,0.0,18000.0,24296.0,161479.2,464782.32,702254.23,726001.42,728376.14
MRNA,Medical,Medical - Biomedical and Genetics,0.55,,,,11920,40__2,40,2,2.0,17011.4,29700.0,216695.12,1230212.76,2562383.49,3412262.47,3505027.75
MRUS,Medical,Medical - Biomedical and Genetics,0.55,712535.0,5. p99_trade_value,2.0,195,25__2,25,2,2.0,17208.0,51075.0,199356.1,1548731.79,1729873.18,1747987.32,1749798.73
MTD,Medical,Medical - Instruments,0.55,5880.0,8. p75_trade_value,41.0,163,20__0,20,2,0.0,9198.0,15975.0,117120.0,143564.4,145576.44,145777.64,145797.76
NBIX,Medical,Medical - Drugs,0.55,,,,334,25__0,25,2,0.0,19194.5,27022.0,98038.32,286740.0,352674.0,359267.4,359926.74
NGNE,Medical,Medical - Biomedical and Genetics,0.55,6290.000000000001,8. p75_trade_value,25.0,97,20__0,20,2,0.0,24850.0,31404.0,55321.6,95532.16,99553.22,99955.32,99995.53
NMRA,Medical,Medical - Biomedical and Genetics,0.55,162000.0,5. p99_trade_value,10.0,973,30__0,30,2,0.0,20940.0,37001.0,146880.0,724311.0,882431.1,898243.11,899824.31
NTLA,Medical,Medical - Biomedical and Genetics,0.55,,,,152,20__0,20,2,0.0,12965.0,19000.0,38481.37,58594.49,60939.45,61173.94,61197.39
NUVL,Medical,Medical - Biomedical and Genetics,0.55,,,,107,20__0,20,2,0.0,10448.0,14675.0,30870.0,36864.0,37436.4,37493.64,37499.36
NVAX,Medical,Medical - Biomedical and Genetics,0.55,,,,892,30__2,30,2,2.0,13450.8,21935.65,153170.0,482562.54,501856.25,503785.63,503978.56
NVCR,Medical,Medical - Biomedical and Genetics,0.55,,,,188,25__0,25,2,0.0,9849.5,13756.25,30120.0,147828.3,167872.83,169877.28,170077.73
OMER,Medical,Medical - Products,0.55,,,,67,20__0,20,2,0.0,11373.0,26310.8,98160.0,112416.0,113841.6,113984.16,113998.42
PACB,Medical,Medical - Instruments,0.55,7180.0,8. p75_trade_value,17.0,66,20__0,20,2,0.0,17502.5,18840.0,39141.0,52514.1,53851.41,53985.14,53998.51
PCVX,Medical,Medical - Biomedical and Genetics,0.55,329000.0,1. p999999_trade_value,1.0,324,25__0,25,2,0.0,12500.0,20478.0,90472.0,264723.0,322572.3,328357.23,328935.72
PEN,Medical,Medical - Instruments,0.55,625000.0,1. p999999_trade_value,1.0,406,25__0,25,2,0.0,20870.0,29367.0,119820.0,504553.0,612955.3,623795.53,624879.55
PHAT,Medical,Medical - Biomedical and Genetics,0.55,,,,58,20__0,20,2,0.0,9185.0,14563.75,27435.8,33622.58,34241.26,34303.13,34309.31
PODD,Medical,Medical - Products,0.55,,,,678,30__2,30,2,2.0,17990.0,36560.5,130550.0,212997.5,232799.75,234779.98,234978.0
PRAX,Medical,Medical - Biomedical and Genetics,0.55,,,,934,30__1,30,2,1.0,12735.0,18151.25,74485.0,2697791.12,3689779.11,3788977.91,3798897.79
PRCT,Medical,Medical - Instruments,0.55,220000.0,5. p99_trade_value,6.0,514,25__2,25,2,2.0,13269.3,31920.5,216360.0,782762.5,800076.25,801807.62,801980.76
PRTA,Medical,Medical - Biomedical and Genetics,0.55,,,,60,20__3,20,2,3.0,34429.8,46059.8,190387.29,251913.73,258066.37,258681.64,258743.16
PTGX,Medical,Medical - Biomedical and Genetics,0.55,,,,75,20__3,20,2,3.0,16830.0,43000.0,379824.0,445358.4,451911.84,452567.18,452632.72
PYXS,Medical,Medical - Drugs,0.55,,,,82,20__0,20,2,0.0,15900.0,24000.0,79961.5,113386.15,116728.62,117062.86,117096.29
QDEL,Medical,Medical - Products,0.55,,,,64,20__1,20,2,1.0,84000.0,194500.0,468300.0,519330.0,524433.0,524943.3,524994.33
QGEN,Medical,Medical - Biomedical and Genetics,0.55,12000.0,8. p75_trade_value,16.0,63,20__1,20,2,1.0,63180.0,195279.2,321495.8,461085.08,475044.01,476439.9,476579.49
QTTB,Medical,Medical - Biomedical and Genetics,0.55,,,,87,20__0,20,2,0.0,9859.6,14871.5,21642.2,30721.22,31629.12,31719.91,31728.99
QURE,Medical,Medical - Biomedical and Genetics,0.55,60000.0,1. p999999_trade_value,1.0,276,25__0,25,2,0.0,17615.0,29820.0,50452.5,58350.0,59835.0,59983.5,59998.35
RDNT,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,161,20__3,20,2,3.0,10750.0,40200.0,91200.0,209472.0,229747.2,231774.72,231977.47
REGN,Medical,Medical - Biomedical and Genetics,0.55,683100.0,1. p999999_trade_value,1.0,4286,35__0,35,2,0.0,15000.0,22790.0,57883.5,325800.0,664631.65,681253.17,682915.32
REPL,Medical,Medical - Biomedical and Genetics,0.55,275000.0,1. p999999_trade_value,1.0,63,20__3,20,2,3.0,8660.0,9435.0,119063.8,259406.38,273440.64,274844.06,274984.41
RGEN,Medical,Medical - Biomedical and Genetics,0.55,,,,170,20__1,20,2,1.0,25732.0,86970.0,206451.2,908663.6,1029674.36,1041775.44,1042985.54
RMD,Medical,Medical - Products,0.55,91840.0,5. p99_trade_value,9.0,879,30__2,30,2,2.0,14527.0,23255.0,80108.8,198473.5,361847.35,378184.73,379818.47
RNA,Medical,Medical - Biomedical and Genetics,0.55,520000.0,1. p999999_trade_value,1.0,78,20__1,20,2,1.0,38025.0,105244.0,350600.0,503060.0,518306.0,519830.6,519983.06
RVMD,Medical,Medical - Biomedical and Genetics,0.55,,,,301,25__0,25,2,0.0,12500.0,17950.0,66900.0,105396.0,117351.6,118547.16,118666.72
RVPH,Medical,Medical - Drugs,0.55,,,,68,20__0,20,2,0.0,10615.0,15950.0,24038.46,24678.85,24742.88,24749.29,24749.93
RXRX,Medical,Medical - Drugs,0.55,135966.0,4. p999_trade_value,2.0,1018,30__2,30,2,2.0,13319.5,20242.5,55306.82,135913.54,337215.74,357721.57,359772.16
RXST,Medical,Medical - Instruments,0.55,9570.0,8. p75_trade_value,78.0,307,25__0,25,2,0.0,17902.0,25677.0,68891.6,92615.64,98415.56,98995.56,99053.56
SANA,Medical,Medical - Biomedical and Genetics,0.55,,,,89,20__0,20,2,0.0,20432.0,29460.0,61679.2,81011.92,82945.19,83138.52,83157.85
SAVA,Medical,Medical - Drugs,0.55,,,,2893,35__1,35,2,1.0,16800.0,26923.2,90949.68,396093.42,1332110.4,1537211.04,1557721.1
SGMO,Medical,Medical - Biomedical and Genetics,0.55,,,,86,20__0,20,2,0.0,11091.0,15197.5,27725.0,36522.5,37402.25,37490.23,37499.02
SLNO,Medical,Medical - Drugs,0.55,,,,829,30__0,30,2,0.0,24153.6,72991.2,444307.92,702298.18,947144.82,971629.48,974077.95
SMLR,Medical,Medical - Instruments,0.55,,,,267,25__0,25,2,0.0,15040.0,18700.0,33675.8,106188.0,125818.8,127781.88,127978.19
SMMT,Medical,Medical - Drugs,0.55,255000.0,1. p999999_trade_value,1.0,1407,30__2,30,2,2.0,13662.0,19375.2,37833.0,95074.67,234894.2,252989.42,254798.94
SNDX,Medical,Medical - Biomedical and Genetics,0.55,,,,137,20__3,20,2,3.0,33135.0,61000.0,212385.6,422067.24,447989.72,450581.97,450841.2
SRPT,Medical,Medical - Biomedical and Genetics,0.55,370000.0,4. p999_trade_value,2.0,1109,30__2,30,2,2.0,13001.0,20656.8,41911.2,349048.0,410014.0,414501.4,414950.14
SRRK,Medical,Medical - Biomedical and Genetics,0.55,,,,270,25__0,25,2,0.0,11565.0,22420.05,144297.0,430481.15,497458.11,504155.81,504825.58
STAA,Medical,Medical - Dental Supplies,0.55,11067.0,8. p75_trade_value,17.0,66,20__0,20,2,0.0,19760.0,39315.0,99610.0,158461.0,164346.1,164934.61,164993.46
SWTX,Medical,Medical - Biomedical and Genetics,0.55,,,,5122,35__1,35,2,1.0,16298.0,26723.5,115773.2,541225.76,1420248.1,1545160.81,1557652.08
SYK,Medical,Medical - Products,0.55,,,,1115,30__2,30,2,2.0,17136.0,29231.6,84165.06,294580.61,335477.83,339547.78,339954.78
TARS,Medical,Medical - Biomedical and Genetics,0.55,8880.000000000002,8. p75_trade_value,16.0,64,20__3,20,2,3.0,22387.5,69150.0,219330.0,224433.0,224943.3,224994.33,224999.43
