security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
NIO,Auto-Tires-Trucks,Automotive - Foreign,0.55,,,,5558,35__0,35,2,0.0,11500.0,15060.45,31949.68,255505.0,442467.64,445245.36,445523.14
PCAR,Auto-Tires-Trucks,Automotive - Domestic,0.55,,,,228,25__0,25,2,0.0,15899.0,24624.0,47135.2,99011.5,108307.15,109236.72,109329.67
PII,Auto-Tires-Trucks,Automotive - Domestic,0.55,19000.0,7. p90_trade_value,46.0,460,25__0,25,2,0.0,18640.0,31853.0,114069.25,391395.0,430639.5,434563.95,434956.39
QS,Auto-Tires-Trucks,Automotive - Original Equipment,0.55,23600.0,5. p99_trade_value,8.0,870,30__2,30,2,2.0,11280.0,13960.5,23218.0,38885.14,41184.51,41414.45,41437.45
RACE,Auto-Tires-Trucks,Automotive - Original Equipment,0.55,,,,1144,30__2,30,2,2.0,15240.0,23515.5,57067.2,291696.31,371149.17,380014.92,380901.49
RIVN,Auto-Tires-Trucks,Automotive - Domestic,0.55,,,,11661,40__3,40,2,3.0,11924.0,16980.0,39751.0,163200.0,362364.0,1156226.0,1249622.6
SES,Auto-Tires-Trucks,Automotive - Original Equipment,0.55,,,,83,20__0,20,2,0.0,9791.0,12399.0,23482.2,26648.22,26964.82,26996.48,26999.65
STLA,Auto-Tires-Trucks,Automotive - Foreign,0.55,122834.99999999999,1. p999999_trade_value,1.0,202,25__0,25,2,0.0,29836.5,49749.0,92370.85,122265.17,122778.02,122829.3,122834.43
TM,Auto-Tires-Trucks,Automotive - Foreign,0.55,,,,372,25__0,25,2,0.0,11078.0,18825.0,42949.0,185315.83,227122.78,231303.48,231721.55
WRD,Auto-Tires-Trucks,Automotive - Original Equipment,0.55,,,,411,25__0,25,2,0.0,12540.0,19687.5,29817.7,49322.9,54234.29,54725.43,54774.54
XPEV,Auto-Tires-Trucks,Automotive - Foreign,0.55,600000.0,4. p999_trade_value,4.0,3720,35__0,35,2,0.0,15489.2,24000.0,63502.32,313119.0,1052628.4,1174462.84,1186646.28
ZK,Auto-Tires-Trucks,Automotive - Foreign,0.55,12492.0,8. p75_trade_value,77.0,306,25__0,25,2,0.0,21385.0,39371.25,78681.5,128036.5,130973.65,131267.37,131296.74
