max_data_date,security,option_ticker,expiration,option_type,strike_price,last_9_count,last_9_avg_volume,last_9_median_volume,last_9_std_volume,last_21_count,last_21_avg_volume,last_21_median_volume,last_21_std_volume,last_50_count,last_50_avg_volume,last_50_median_volume,last_50_std_volume,anomaly_category,anomaly_volume
2025-06-06,KEY,O:KEY250613P00014000,2025-06-13,P,14.0,2,20.0,20.0,14.142,3,21.67,25.0,10.408,4,22.5,25.0,8.66,9,92.053
2025-06-06,KEY,O:KEY250613P00014500,2025-06-13,P,14.5,2,10.5,10.5,0.707,2,10.5,10.5,0.707,2,10.5,10.5,0.707,9,92.053
2025-06-06,KEY,O:KEY250613P00015000,2025-06-13,P,15.0,1,15.0,15.0,0.0,3,11.67,10.0,2.887,4,15.0,12.5,7.071,9,92.053
2025-06-06,KEY,O:KEY250613P00015500,2025-06-13,P,15.5,1,12.0,12.0,0.0,2,11.0,11.0,1.414,2,11.0,11.0,1.414,9,92.053
2025-06-06,KEY,O:KEY250613P00016000,2025-06-13,P,16.0,3,65.67,32.0,60.053,3,65.67,32.0,60.053,3,65.67,32.0,60.053,9,92.053
2025-06-06,KEY,O:KEY250620C00013000,2025-06-20,C,13.0,1,50.0,50.0,0.0,2,162.5,162.5,159.099,11,54.64,20.0,81.636,9,92.053
2025-06-06,KEY,O:KEY250620C00015000,2025-06-20,C,15.0,1,12.0,12.0,0.0,10,110.6,27.0,227.222,34,165.53,84.0,262.791,9,92.053
2025-06-06,KEY,O:KEY250620C00015500,2025-06-20,C,15.5,1,80.0,80.0,0.0,4,39.25,33.0,30.685,4,39.25,33.0,30.685,9,92.053
2025-06-06,KEY,O:KEY250620C00016000,2025-06-20,C,16.0,9,77.67,61.0,45.536,20,80.9,66.5,63.85,43,106.84,70.0,125.859,9,92.053
2025-06-06,KEY,O:KEY250620C00016500,2025-06-20,C,16.5,7,130.86,34.0,149.265,9,112.22,39.0,134.512,9,112.22,39.0,134.512,9,92.053
2025-06-06,KEY,O:KEY250620C00017000,2025-06-20,C,17.0,7,44.86,24.0,34.173,18,155.56,64.5,264.68,36,99.5,49.5,194.275,9,92.053
2025-06-06,KEY,O:KEY250620C00017500,2025-06-20,C,17.5,1,55.0,55.0,0.0,2,52.5,52.5,3.536,2,52.5,52.5,3.536,9,92.053
2025-06-06,KEY,O:KEY250620C00018000,2025-06-20,C,18.0,2,137.0,137.0,52.326,9,65.11,41.0,54.828,26,64.27,29.5,104.851,9,92.053
2025-06-06,KEY,O:KEY250620C00019000,2025-06-20,C,19.0,1,33.0,33.0,0.0,4,23.5,25.0,10.786,9,34.33,30.0,36.259,9,92.053
2025-06-06,KEY,O:KEY250620C00020000,2025-06-20,C,20.0,1,200.0,200.0,0.0,4,78.75,45.0,81.484,14,49.86,28.5,54.654,9,92.053
2025-06-06,KEY,O:KEY250620P00011000,2025-06-20,P,11.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,3,33.67,35.0,17.039,9,92.053
2025-06-06,KEY,O:KEY250620P00013000,2025-06-20,P,13.0,2,23.5,23.5,19.092,5,31.6,21.0,23.544,20,58.85,28.0,85.447,9,92.053
2025-06-06,KEY,O:KEY250620P00014000,2025-06-20,P,14.0,1,32.0,32.0,0.0,3,28.67,32.0,7.572,14,70.71,29.5,134.361,9,92.053
2025-06-06,KEY,O:KEY250620P00015000,2025-06-20,P,15.0,8,56.13,32.5,62.272,17,76.65,44.0,74.648,30,64.97,37.0,72.448,9,92.053
2025-06-06,KEY,O:KEY250620P00015500,2025-06-20,P,15.5,2,38.5,38.5,30.406,4,83.0,46.0,95.019,4,83.0,46.0,95.019,9,92.053
2025-06-06,KEY,O:KEY250620P00016000,2025-06-20,P,16.0,4,45.5,37.5,27.404,12,92.33,57.5,89.021,21,72.86,52.0,72.676,9,92.053
2025-06-06,KEY,O:KEY250620P00016500,2025-06-20,P,16.5,2,25.5,25.5,21.92,2,25.5,25.5,21.92,2,25.5,25.5,21.92,9,92.053
2025-06-06,KEY,O:KEY250620P00017000,2025-06-20,P,17.0,3,31.67,32.0,8.505,7,36.86,29.0,27.206,13,35.08,23.0,32.312,9,92.053
2025-06-06,KEY,O:KEY250620P00020000,2025-06-20,P,20.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,2,230.5,230.5,112.43,9,92.053
2025-06-06,KEY,O:KEY250620P00022000,2025-06-20,P,22.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,3,112.33,17.0,171.22,9,92.053
2025-06-06,KEY,O:KEY250627C00015500,2025-06-27,C,15.5,1,210.0,210.0,0.0,4,122.25,122.0,101.903,4,122.25,122.0,101.903,9,92.053
2025-06-06,KEY,O:KEY250627C00016000,2025-06-27,C,16.0,2,18.5,18.5,10.607,2,18.5,18.5,10.607,2,18.5,18.5,10.607,9,92.053
2025-06-06,KEY,O:KEY250627C00016500,2025-06-27,C,16.5,2,34.0,34.0,14.142,4,25.75,23.0,13.074,4,25.75,23.0,13.074,9,92.053
2025-06-06,KEY,O:KEY250627C00017000,2025-06-27,C,17.0,4,39.5,39.0,30.871,10,31.5,26.5,20.861,10,31.5,26.5,20.861,9,92.053
2025-06-06,KEY,O:KEY250627C00017500,2025-06-27,C,17.5,1,15.0,15.0,0.0,4,21.25,22.5,4.787,4,21.25,22.5,4.787,9,92.053
2025-06-06,KEY,O:KEY250627C00018000,2025-06-27,C,18.0,1,18.0,18.0,0.0,3,12.67,10.0,4.619,3,12.67,10.0,4.619,9,92.053
2025-06-06,KEY,O:KEY250627P00015000,2025-06-27,P,15.0,1,143.0,143.0,0.0,2,86.5,86.5,79.903,2,86.5,86.5,79.903,9,92.053
2025-06-06,KEY,O:KEY250627P00015500,2025-06-27,P,15.5,1,59.0,59.0,0.0,2,40.0,40.0,26.87,2,40.0,40.0,26.87,9,92.053
2025-06-06,KEY,O:KEY250627P00016000,2025-06-27,P,16.0,2,25.5,25.5,7.778,2,25.5,25.5,7.778,2,25.5,25.5,7.778,9,92.053
2025-06-06,KEY,O:KEY250703C00016500,2025-07-03,C,16.5,4,13.25,11.5,4.573,4,13.25,11.5,4.573,4,13.25,11.5,4.573,9,92.053
2025-06-06,KEY,O:KEY250703C00017000,2025-07-03,C,17.0,2,24.5,24.5,6.364,2,24.5,24.5,6.364,2,24.5,24.5,6.364,9,92.053
2025-06-06,KEY,O:KEY250703P00015000,2025-07-03,P,15.0,1,10.0,10.0,0.0,2,11.5,11.5,2.121,2,11.5,11.5,2.121,9,92.053
2025-06-06,KEY,O:KEY250703P00015500,2025-07-03,P,15.5,1,10.0,10.0,0.0,2,18.5,18.5,12.021,2,18.5,18.5,12.021,9,92.053
2025-06-06,KEY,O:KEY250711C00016000,2025-07-11,C,16.0,4,38.25,37.5,17.115,4,38.25,37.5,17.115,4,38.25,37.5,17.115,9,92.053
2025-06-06,KEY,O:KEY250711C00016500,2025-07-11,C,16.5,4,46.5,49.5,27.574,4,46.5,49.5,27.574,4,46.5,49.5,27.574,9,92.053
2025-06-06,KEY,O:KEY250711C00017000,2025-07-11,C,17.0,2,31.5,31.5,16.263,2,31.5,31.5,16.263,2,31.5,31.5,16.263,9,92.053
2025-06-06,KEY,O:KEY250711P00015000,2025-07-11,P,15.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,9,92.053
2025-06-06,KEY,O:KEY250711P00015500,2025-07-11,P,15.5,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,9,92.053
2025-06-06,KEY,O:KEY250711P00016000,2025-07-11,P,16.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0,9,92.053
2025-06-06,KEY,O:KEY250718C00014000,2025-07-18,C,14.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,9,92.053
2025-06-06,KEY,O:KEY250718C00015000,2025-07-18,C,15.0,1,10.0,10.0,0.0,2,16.5,16.5,9.192,2,16.5,16.5,9.192,9,92.053
2025-06-06,KEY,O:KEY250718C00016000,2025-07-18,C,16.0,4,21.25,23.5,6.602,6,25.83,23.5,18.071,6,25.83,23.5,18.071,9,92.053
2025-06-06,KEY,O:KEY250718C00017000,2025-07-18,C,17.0,9,68.67,40.0,82.104,13,70.62,48.0,77.626,13,70.62,48.0,77.626,9,92.053
2025-06-06,KEY,O:KEY250718C00018000,2025-07-18,C,18.0,1,30.0,30.0,0.0,4,33.25,27.5,14.08,4,33.25,27.5,14.08,9,92.053
2025-06-06,KEY,O:KEY250718C00019000,2025-07-18,C,19.0,1,75.0,75.0,0.0,2,49.5,49.5,36.062,2,49.5,49.5,36.062,9,92.053
2025-06-06,KEY,O:KEY250718C00020000,2025-07-18,C,20.0,1,20.0,20.0,0.0,2,15.0,15.0,7.071,2,15.0,15.0,7.071,9,92.053
2025-06-06,KEY,O:KEY250718P00014000,2025-07-18,P,14.0,3,26.67,10.0,28.868,6,28.67,11.0,28.324,6,28.67,11.0,28.324,9,92.053
2025-06-06,KEY,O:KEY250718P00015000,2025-07-18,P,15.0,6,38.67,36.5,17.5,11,52.73,43.0,32.955,11,52.73,43.0,32.955,9,92.053
2025-06-06,KEY,O:KEY250718P00016000,2025-07-18,P,16.0,4,25.25,13.5,26.043,5,22.2,10.0,23.563,5,22.2,10.0,23.563,9,92.053
2025-06-06,KEY,O:KEY250725C00017500,2025-07-25,C,17.5,2,17.5,17.5,10.607,2,17.5,17.5,10.607,2,17.5,17.5,10.607,9,92.053
2025-06-06,KEY,O:KEY250725C00018500,2025-07-25,C,18.5,1,25.0,25.0,0.0,1,25.0,25.0,0.0,1,25.0,25.0,0.0,9,92.053
2025-06-06,MTB,O:MTB250620C00145000,2025-06-20,C,145.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,9,169.51
2025-06-06,MTB,O:MTB250620C00150000,2025-06-20,C,150.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,9,169.51
2025-06-06,MTB,O:MTB250620C00155000,2025-06-20,C,155.0,1,85.0,85.0,0.0,1,85.0,85.0,0.0,1,85.0,85.0,0.0,9,169.51
2025-06-06,MTB,O:MTB250620C00160000,2025-06-20,C,160.0,1,125.0,125.0,0.0,1,125.0,125.0,0.0,1,125.0,125.0,0.0,9,169.51
2025-06-06,MTB,O:MTB250620C00170000,2025-06-20,C,170.0,2,79.0,79.0,90.51,5,41.6,15.0,56.884,10,42.8,16.0,53.707,9,169.51
2025-06-06,MTB,O:MTB250620C00180000,2025-06-20,C,180.0,2,35.0,35.0,32.527,4,23.25,12.5,23.2,8,23.25,13.0,18.125,9,169.51
2025-06-06,MTB,O:MTB250620C00185000,2025-06-20,C,185.0,1,17.0,17.0,0.0,4,17.25,18.5,5.252,7,18.43,20.0,5.682,9,169.51
2025-06-06,MTB,O:MTB250620C00190000,2025-06-20,C,190.0,3,22.33,17.0,14.742,7,50.71,17.0,63.416,7,50.71,17.0,63.416,9,169.51
2025-06-06,MTB,O:MTB250620C00195000,2025-06-20,C,195.0,1,17.0,17.0,0.0,4,330.75,252.0,360.262,4,330.75,252.0,360.262,9,169.51
2025-06-06,MTB,O:MTB250620P00180000,2025-06-20,P,180.0,1,28.0,28.0,0.0,1,28.0,28.0,0.0,1,28.0,28.0,0.0,9,169.51
2025-06-06,MTB,O:MTB250718C00185000,2025-07-18,C,185.0,2,18.5,18.5,12.021,6,18.5,14.0,10.913,7,17.57,12.0,10.261,9,169.51
2025-06-06,MTB,O:MTB250718C00190000,2025-07-18,C,190.0,1,20.0,20.0,0.0,3,41.33,20.0,42.253,4,34.25,17.0,37.295,9,169.51
2025-06-06,MTB,O:MTB250718C00200000,2025-07-18,C,200.0,1,28.0,28.0,0.0,1,28.0,28.0,0.0,4,20.25,19.5,6.449,9,169.51
2025-06-06,MTB,O:MTB250718P00175000,2025-07-18,P,175.0,1,11.0,11.0,0.0,2,30.5,30.5,27.577,4,29.25,28.0,18.751,9,169.51
2025-06-03,NBTB,O:NBTB250620C00040000,2025-06-20,C,40.0,5,41.6,32.0,33.299,5,41.6,32.0,33.299,5,41.6,32.0,33.299,9,65.299
2025-06-03,NBTB,O:NBTB250620P00040000,2025-06-20,P,40.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,3,17.33,18.0,1.155,9,65.299
2025-06-06,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,8,906.63,260.0,1298.305,15,893.4,220.0,1307.215,15,893.4,220.0,1307.215,9,1558.305
2025-06-06,NTRS,O:NTRS250620C00115000,2025-06-20,C,115.0,3,23.33,27.0,9.074,3,23.33,27.0,9.074,3,23.33,27.0,9.074,9,1558.305
2025-06-06,NTRS,O:NTRS250620C00120000,2025-06-20,C,120.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,9,1558.305
2025-06-06,NTRS,O:NTRS250620P00095000,2025-06-20,P,95.0,4,25.5,26.0,11.387,7,21.14,20.0,10.14,10,266.2,20.5,529.127,9,1558.305
2025-06-06,NTRS,O:NTRS250620P00100000,2025-06-20,P,100.0,5,21.8,26.0,8.379,9,54.56,28.0,57.035,12,67.42,28.5,68.251,9,1558.305
2025-06-06,NTRS,O:NTRS250620P00105000,2025-06-20,P,105.0,5,152.2,123.0,100.078,10,92.7,81.5,93.922,10,92.7,81.5,93.922,9,1558.305
2025-06-06,NTRS,O:NTRS250620P00110000,2025-06-20,P,110.0,1,10.0,10.0,0.0,2,105.0,105.0,134.35,2,105.0,105.0,134.35,9,1558.305
2025-06-06,NTRS,O:NTRS250718C00105000,2025-07-18,C,105.0,1,11.0,11.0,0.0,2,11.5,11.5,0.707,3,12.33,12.0,1.528,9,1558.305
2025-06-06,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,9,1184.44,840.0,1373.494,14,770.79,66.5,1221.754,16,679.19,48.5,1164.608,9,1558.305
2025-06-06,NTRS,O:NTRS250718C00115000,2025-07-18,C,115.0,2,11.0,11.0,1.414,3,10.67,10.0,1.155,4,23.0,11.0,24.685,9,1558.305
2025-06-06,NTRS,O:NTRS250718C00120000,2025-07-18,C,120.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,9,1558.305
2025-06-06,NTRS,O:NTRS250718C00125000,2025-07-18,C,125.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00085000,2025-07-18,P,85.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,4,45.25,35.0,42.929,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00090000,2025-07-18,P,90.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,4,34.5,27.5,27.647,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00095000,2025-07-18,P,95.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,3,51.0,32.0,52.163,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00097500,2025-07-18,P,97.5,4,23.75,21.0,13.15,4,23.75,21.0,13.15,4,23.75,21.0,13.15,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00100000,2025-07-18,P,100.0,2,33.0,33.0,2.828,4,31.0,33.0,10.198,4,31.0,33.0,10.198,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00105000,2025-07-18,P,105.0,5,30.2,22.0,26.195,8,23.88,16.0,21.709,8,23.88,16.0,21.709,9,1558.305
2025-06-06,NTRS,O:NTRS250718P00110000,2025-07-18,P,110.0,3,25.0,28.0,12.767,3,25.0,28.0,12.767,3,25.0,28.0,12.767,9,1558.305
2025-06-06,OZK,O:OZK250620C00040000,2025-06-20,C,40.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,4,33.25,23.5,25.316,9,267.3755
2025-06-06,OZK,O:OZK250620C00045000,2025-06-20,C,45.0,7,234.14,50.0,276.821,12,153.0,47.5,227.886,19,117.0,47.0,186.445,9,267.3755
2025-06-06,OZK,O:OZK250620C00047500,2025-06-20,C,47.5,5,102.2,24.0,183.93,11,61.27,24.0,123.5,17,100.53,28.0,189.799,9,267.3755
2025-06-06,OZK,O:OZK250620P00040000,2025-06-20,P,40.0,2,221.5,221.5,294.864,7,88.86,30.0,151.374,17,74.59,30.0,114.019,9,267.3755
2025-06-06,OZK,O:OZK250620P00042500,2025-06-20,P,42.5,7,43.43,56.0,23.992,13,44.85,47.0,22.963,18,51.44,38.5,50.122,9,267.3755
2025-06-06,OZK,O:OZK250620P00045000,2025-06-20,P,45.0,7,19.14,21.0,8.295,11,71.55,27.0,95.712,12,66.42,26.0,92.972,9,267.3755
2025-06-06,OZK,O:OZK250718C00040000,2025-07-18,C,40.0,3,51.0,67.0,35.791,7,52.57,67.0,31.373,7,52.57,67.0,31.373,9,267.3755
2025-06-06,OZK,O:OZK250718C00045000,2025-07-18,C,45.0,2,23.5,23.5,0.707,2,23.5,23.5,0.707,2,23.5,23.5,0.707,9,267.3755
2025-06-06,OZK,O:OZK250718C00047500,2025-07-18,C,47.5,1,24.0,24.0,0.0,7,18.29,19.0,8.015,8,17.63,16.0,7.652,9,267.3755
2025-06-06,OZK,O:OZK250718C00050000,2025-07-18,C,50.0,1,14.0,14.0,0.0,3,17.0,18.0,2.646,4,15.75,16.0,3.304,9,267.3755
2025-06-06,OZK,O:OZK250718P00037500,2025-07-18,P,37.5,2,11.5,11.5,2.121,2,11.5,11.5,2.121,6,14.67,12.5,6.439,9,267.3755
2025-06-06,OZK,O:OZK250718P00040000,2025-07-18,P,40.0,1,54.0,54.0,0.0,3,35.0,40.0,21.932,4,33.25,34.0,18.246,9,267.3755
2025-06-06,OZK,O:OZK250718P00042500,2025-07-18,P,42.5,2,15.0,15.0,7.071,4,22.75,15.5,18.715,5,20.4,11.0,17.038,9,267.3755
2025-06-06,OZK,O:OZK250718P00045000,2025-07-18,P,45.0,4,46.5,28.5,49.602,8,49.88,38.5,39.592,11,45.0,40.0,35.029,9,267.3755
2025-06-06,OZK,O:OZK250718P00052500,2025-07-18,P,52.5,6,28.33,22.0,21.897,12,49.0,32.5,57.738,12,49.0,32.5,57.738,9,267.3755
2025-06-06,PNC,O:PNC250613C00165000,2025-06-13,C,165.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00170000,2025-06-13,C,170.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00175000,2025-06-13,C,175.0,1,10.0,10.0,0.0,2,13.5,13.5,4.95,2,13.5,13.5,4.95,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00177500,2025-06-13,C,177.5,2,19.5,19.5,6.364,2,19.5,19.5,6.364,2,19.5,19.5,6.364,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00180000,2025-06-13,C,180.0,3,35.33,32.0,24.173,5,27.2,17.0,20.45,5,27.2,17.0,20.45,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00182500,2025-06-13,C,182.5,1,65.0,65.0,0.0,1,65.0,65.0,0.0,1,65.0,65.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613C00190000,2025-06-13,C,190.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00150000,2025-06-13,P,150.0,1,83.0,83.0,0.0,1,83.0,83.0,0.0,1,83.0,83.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00162500,2025-06-13,P,162.5,1,31.0,31.0,0.0,1,31.0,31.0,0.0,1,31.0,31.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00165000,2025-06-13,P,165.0,1,10.0,10.0,0.0,3,11.67,10.0,2.887,3,11.67,10.0,2.887,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00167500,2025-06-13,P,167.5,1,51.0,51.0,0.0,1,51.0,51.0,0.0,1,51.0,51.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00170000,2025-06-13,P,170.0,2,289.5,289.5,351.432,2,289.5,289.5,351.432,2,289.5,289.5,351.432,9,194.35750000000002
2025-06-06,PNC,O:PNC250613P00172500,2025-06-13,P,172.5,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00170000,2025-06-20,C,170.0,2,27.5,27.5,21.92,4,92.0,31.5,134.643,19,56.79,20.0,107.258,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00172500,2025-06-20,C,172.5,1,13.0,13.0,0.0,2,24.0,24.0,15.556,2,24.0,24.0,15.556,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00177500,2025-06-20,C,177.5,1,22.0,22.0,0.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00180000,2025-06-20,C,180.0,4,32.5,20.5,31.395,11,43.09,21.0,40.126,13,39.0,20.0,37.967,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00185000,2025-06-20,C,185.0,3,29.33,13.0,30.039,10,35.8,23.0,27.108,14,33.0,24.0,23.501,9,194.35750000000002
2025-06-06,PNC,O:PNC250620C00192500,2025-06-20,C,192.5,1,223.0,223.0,0.0,1,223.0,223.0,0.0,1,223.0,223.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00125000,2025-06-20,P,125.0,1,35.0,35.0,0.0,1,35.0,35.0,0.0,3,27.33,26.0,7.095,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00130000,2025-06-20,P,130.0,2,18.0,18.0,2.828,2,18.0,18.0,2.828,4,35.75,35.5,20.662,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00135000,2025-06-20,P,135.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,7,14.43,12.0,5.996,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00140000,2025-06-20,P,140.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,9,17.0,16.0,7.053,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00145000,2025-06-20,P,145.0,2,105.0,105.0,134.35,2,105.0,105.0,134.35,9,35.0,14.0,62.006,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00150000,2025-06-20,P,150.0,2,13.0,13.0,4.243,4,50.25,15.5,73.214,16,38.38,16.5,50.951,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00157500,2025-06-20,P,157.5,2,274.5,274.5,374.059,2,274.5,274.5,374.059,2,274.5,274.5,374.059,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00160000,2025-06-20,P,160.0,1,49.0,49.0,0.0,4,20.75,11.5,18.839,11,87.64,18.0,204.828,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00162500,2025-06-20,P,162.5,1,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00165000,2025-06-20,P,165.0,1,18.0,18.0,0.0,5,27.2,21.0,14.601,9,29.0,21.0,21.989,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00170000,2025-06-20,P,170.0,2,73.5,73.5,43.134,7,45.71,33.0,34.262,11,51.82,34.0,44.652,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00172500,2025-06-20,P,172.5,1,75.0,75.0,0.0,1,75.0,75.0,0.0,1,75.0,75.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00175000,2025-06-20,P,175.0,3,47.0,45.0,37.041,7,41.14,28.0,30.895,8,37.25,24.5,30.649,9,194.35750000000002
2025-06-06,PNC,O:PNC250620P00180000,2025-06-20,P,180.0,1,14.0,14.0,0.0,2,56.5,56.5,60.104,4,42.5,30.0,40.862,9,194.35750000000002
2025-06-06,PNC,O:PNC250627C00180000,2025-06-27,C,180.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250627C00185000,2025-06-27,C,185.0,1,432.0,432.0,0.0,2,230.0,230.0,285.671,2,230.0,230.0,285.671,9,194.35750000000002
2025-06-06,PNC,O:PNC250627P00155000,2025-06-27,P,155.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250703P00155000,2025-07-03,P,155.0,1,31.0,31.0,0.0,1,31.0,31.0,0.0,1,31.0,31.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250711C00175000,2025-07-11,C,175.0,2,19.0,19.0,11.314,2,19.0,19.0,11.314,2,19.0,19.0,11.314,9,194.35750000000002
2025-06-06,PNC,O:PNC250718C00170000,2025-07-18,C,170.0,2,23.0,23.0,15.556,3,20.33,15.0,11.93,3,20.33,15.0,11.93,9,194.35750000000002
2025-06-06,PNC,O:PNC250718C00175000,2025-07-18,C,175.0,2,19.5,19.5,6.364,2,19.5,19.5,6.364,2,19.5,19.5,6.364,9,194.35750000000002
2025-06-06,PNC,O:PNC250718C00180000,2025-07-18,C,180.0,3,19.0,22.0,6.083,3,19.0,22.0,6.083,3,19.0,22.0,6.083,9,194.35750000000002
2025-06-06,PNC,O:PNC250718C00185000,2025-07-18,C,185.0,1,20.0,20.0,0.0,3,20.0,20.0,9.0,3,20.0,20.0,9.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00150000,2025-07-18,P,150.0,2,11.0,11.0,0.0,2,11.0,11.0,0.0,2,11.0,11.0,0.0,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00155000,2025-07-18,P,155.0,1,11.0,11.0,0.0,2,11.5,11.5,0.707,2,11.5,11.5,0.707,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00160000,2025-07-18,P,160.0,1,50.0,50.0,0.0,2,30.0,30.0,28.284,2,30.0,30.0,28.284,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00165000,2025-07-18,P,165.0,4,27.5,25.5,9.11,5,25.0,23.0,9.67,5,25.0,23.0,9.67,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00170000,2025-07-18,P,170.0,3,87.67,39.0,110.365,5,61.6,32.0,86.077,5,61.6,32.0,86.077,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00175000,2025-07-18,P,175.0,3,15.0,14.0,4.583,3,15.0,14.0,4.583,3,15.0,14.0,4.583,9,194.35750000000002
2025-06-06,PNC,O:PNC250718P00180000,2025-07-18,P,180.0,2,23.5,23.5,10.607,3,40.33,31.0,30.105,3,40.33,31.0,30.105,9,194.35750000000002
2025-06-06,RNST,O:RNST250718C00040000,2025-07-18,C,40.0,2,257.0,257.0,343.654,2,257.0,257.0,343.654,2,257.0,257.0,343.654,9,600.654
2025-06-06,USB,O:USB250613C00040000,2025-06-13,C,40.0,1,71.0,71.0,0.0,2,71.0,71.0,0.0,2,71.0,71.0,0.0,9,163.719
2025-06-06,USB,O:USB250613C00041000,2025-06-13,C,41.0,1,12.0,12.0,0.0,2,30.0,30.0,25.456,2,30.0,30.0,25.456,9,163.719
2025-06-06,USB,O:USB250613C00041500,2025-06-13,C,41.5,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,9,163.719
2025-06-06,USB,O:USB250613C00043500,2025-06-13,C,43.5,3,31.33,30.0,5.132,3,31.33,30.0,5.132,3,31.33,30.0,5.132,9,163.719
2025-06-06,USB,O:USB250613C00044000,2025-06-13,C,44.0,3,16.67,16.0,6.028,8,37.38,19.5,51.021,12,42.17,27.0,48.463,9,163.719
