min_data_date,max_data_date,security,option_ticker,expiration,option_type,strike_price,last_9_count,last_9_avg_volume,last_9_median_volume,last_9_std_volume,last_21_count,last_21_avg_volume,last_21_median_volume,last_21_std_volume,last_50_count,last_50_avg_volume,last_50_median_volume,last_50_std_volume,last_100_count,last_100_avg_volume,last_100_median_volume,last_100_std_volume
2025-01-14,2025-06-06,KEY,O:KEY250613P00016000,2025-06-13,P,16.0,3,65.67,32.0,60.053,3,65.67,32.0,60.053,3,65.67,32.0,60.053,3,65.67,32.0,60.053
2025-01-14,2025-06-06,KEY,O:KEY250613P00016500,2025-06-13,P,16.5,1,120.0,120.0,0.0,1,120.0,120.0,0.0,1,120.0,120.0,0.0,1,120.0,120.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620C00010000,2025-06-20,C,10.0,1,250.0,250.0,0.0,1,250.0,250.0,0.0,1,250.0,250.0,0.0,1,250.0,250.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620C00011000,2025-06-20,C,11.0,1,195.0,195.0,0.0,1,195.0,195.0,0.0,1,195.0,195.0,0.0,1,195.0,195.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620C00012000,2025-06-20,C,12.0,1,1325.0,1325.0,0.0,1,1325.0,1325.0,0.0,1,1325.0,1325.0,0.0,1,1325.0,1325.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620C00013000,2025-06-20,C,13.0,1,50.0,50.0,0.0,2,162.5,162.5,159.099,2,162.5,162.5,159.099,2,162.5,162.5,159.099
2025-01-14,2025-06-06,KEY,O:KEY250620C00014000,2025-06-20,C,14.0,4,58.5,54.5,36.428,4,58.5,54.5,36.428,4,58.5,54.5,36.428,4,58.5,54.5,36.428
2025-01-14,2025-06-06,KEY,O:KEY250620C00015000,2025-06-20,C,15.0,4,38.5,25.5,35.595,8,41.13,25.5,38.238,8,41.13,25.5,38.238,8,41.13,25.5,38.238
2025-01-14,2025-06-06,KEY,O:KEY250620C00015500,2025-06-20,C,15.5,4,39.25,33.0,30.685,4,39.25,33.0,30.685,4,39.25,33.0,30.685,4,39.25,33.0,30.685
2025-01-14,2025-06-06,KEY,O:KEY250620C00016000,2025-06-20,C,16.0,9,77.67,61.0,45.536,18,69.44,58.5,44.877,18,69.44,58.5,44.877,18,69.44,58.5,44.877
2025-01-14,2025-06-06,KEY,O:KEY250620C00016500,2025-06-20,C,16.5,7,130.86,34.0,149.265,9,112.22,39.0,134.512,9,112.22,39.0,134.512,9,112.22,39.0,134.512
2025-01-14,2025-06-06,KEY,O:KEY250620C00017000,2025-06-20,C,17.0,7,44.86,24.0,34.173,16,169.88,64.5,278.109,16,169.88,64.5,278.109,16,169.88,64.5,278.109
2025-01-14,2025-06-06,KEY,O:KEY250620C00017500,2025-06-20,C,17.5,2,52.5,52.5,3.536,2,52.5,52.5,3.536,2,52.5,52.5,3.536,2,52.5,52.5,3.536
2025-01-14,2025-06-06,KEY,O:KEY250620C00018000,2025-06-20,C,18.0,5,71.0,41.0,66.378,7,78.14,95.0,55.556,7,78.14,95.0,55.556,7,78.14,95.0,55.556
2025-01-14,2025-06-06,KEY,O:KEY250620C00019000,2025-06-20,C,19.0,3,25.33,32.0,12.423,4,23.5,25.0,10.786,4,23.5,25.0,10.786,4,23.5,25.0,10.786
2025-01-14,2025-06-06,KEY,O:KEY250620C00020000,2025-06-20,C,20.0,1,200.0,200.0,0.0,4,78.75,45.0,81.484,4,78.75,45.0,81.484,4,78.75,45.0,81.484
2025-01-14,2025-06-06,KEY,O:KEY250620P00011000,2025-06-20,P,11.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620P00013000,2025-06-20,P,13.0,3,39.0,37.0,30.05,4,34.25,28.5,26.311,4,34.25,28.5,26.311,4,34.25,28.5,26.311
2025-01-14,2025-06-06,KEY,O:KEY250620P00014000,2025-06-20,P,14.0,1,32.0,32.0,0.0,2,26.0,26.0,8.485,2,26.0,26.0,8.485,2,26.0,26.0,8.485
2025-01-14,2025-06-06,KEY,O:KEY250620P00015000,2025-06-20,P,15.0,8,56.13,32.5,62.272,15,76.8,42.0,79.305,15,76.8,42.0,79.305,15,76.8,42.0,79.305
2025-01-14,2025-06-06,KEY,O:KEY250620P00015500,2025-06-20,P,15.5,2,38.5,38.5,30.406,4,83.0,46.0,95.019,4,83.0,46.0,95.019,4,83.0,46.0,95.019
2025-01-14,2025-06-06,KEY,O:KEY250620P00016000,2025-06-20,P,16.0,4,45.5,37.5,27.404,12,92.33,57.5,89.021,12,92.33,57.5,89.021,12,92.33,57.5,89.021
2025-01-14,2025-06-06,KEY,O:KEY250620P00016500,2025-06-20,P,16.5,2,25.5,25.5,21.92,2,25.5,25.5,21.92,2,25.5,25.5,21.92,2,25.5,25.5,21.92
2025-01-14,2025-06-06,KEY,O:KEY250620P00017000,2025-06-20,P,17.0,3,31.67,32.0,8.505,6,27.0,26.0,8.485,6,27.0,26.0,8.485,6,27.0,26.0,8.485
2025-01-14,2025-06-06,KEY,O:KEY250620P00020000,2025-06-20,P,20.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250620P00022000,2025-06-20,P,22.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0,1,310.0,310.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250627C00015500,2025-06-27,C,15.5,1,210.0,210.0,0.0,3,92.67,34.0,101.614,3,92.67,34.0,101.614,3,92.67,34.0,101.614
2025-01-14,2025-06-06,KEY,O:KEY250627C00016000,2025-06-27,C,16.0,2,18.5,18.5,10.607,2,18.5,18.5,10.607,2,18.5,18.5,10.607,2,18.5,18.5,10.607
2025-01-14,2025-06-06,KEY,O:KEY250627C00016500,2025-06-27,C,16.5,3,30.0,24.0,12.166,3,30.0,24.0,12.166,3,30.0,24.0,12.166,3,30.0,24.0,12.166
2025-01-14,2025-06-06,KEY,O:KEY250627C00017000,2025-06-27,C,17.0,4,39.5,39.0,30.871,6,38.67,37.0,24.246,6,38.67,37.0,24.246,6,38.67,37.0,24.246
2025-01-14,2025-06-06,KEY,O:KEY250627C00017500,2025-06-27,C,17.5,1,15.0,15.0,0.0,2,20.0,20.0,7.071,2,20.0,20.0,7.071,2,20.0,20.0,7.071
2025-01-14,2025-06-06,KEY,O:KEY250627C00018000,2025-06-27,C,18.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250627P00013500,2025-06-27,P,13.5,1,27.0,27.0,0.0,1,27.0,27.0,0.0,1,27.0,27.0,0.0,1,27.0,27.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250627P00015000,2025-06-27,P,15.0,1,143.0,143.0,0.0,1,143.0,143.0,0.0,1,143.0,143.0,0.0,1,143.0,143.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250627P00015500,2025-06-27,P,15.5,1,59.0,59.0,0.0,2,40.0,40.0,26.87,2,40.0,40.0,26.87,2,40.0,40.0,26.87
2025-01-14,2025-06-06,KEY,O:KEY250627P00016000,2025-06-27,P,16.0,2,25.5,25.5,7.778,2,25.5,25.5,7.778,2,25.5,25.5,7.778,2,25.5,25.5,7.778
2025-01-14,2025-06-06,KEY,O:KEY250703C00016500,2025-07-03,C,16.5,4,13.25,11.5,4.573,4,13.25,11.5,4.573,4,13.25,11.5,4.573,4,13.25,11.5,4.573
2025-01-14,2025-06-06,KEY,O:KEY250703C00017000,2025-07-03,C,17.0,2,24.5,24.5,6.364,2,24.5,24.5,6.364,2,24.5,24.5,6.364,2,24.5,24.5,6.364
2025-01-14,2025-06-06,KEY,O:KEY250703P00015000,2025-07-03,P,15.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250703P00015500,2025-07-03,P,15.5,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250711C00016000,2025-07-11,C,16.0,3,34.0,24.0,18.193,3,34.0,24.0,18.193,3,34.0,24.0,18.193,3,34.0,24.0,18.193
2025-01-14,2025-06-06,KEY,O:KEY250711C00016500,2025-07-11,C,16.5,3,38.67,29.0,27.791,3,38.67,29.0,27.791,3,38.67,29.0,27.791,3,38.67,29.0,27.791
2025-01-14,2025-06-06,KEY,O:KEY250711C00017000,2025-07-11,C,17.0,2,31.5,31.5,16.263,2,31.5,31.5,16.263,2,31.5,31.5,16.263,2,31.5,31.5,16.263
2025-01-14,2025-06-06,KEY,O:KEY250711P00015000,2025-07-11,P,15.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250711P00015500,2025-07-11,P,15.5,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0
2025-01-14,2025-06-06,KEY,O:KEY250711P00016000,2025-07-11,P,16.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0
2025-01-23,2025-04-09,LKFN,O:LKFN250221C00070000,2025-02-21,C,70.0,1,10.0,10.0,0.0,2,10.5,10.5,0.707,2,10.5,10.5,0.707,2,10.5,10.5,0.707
2025-01-23,2025-04-09,LKFN,O:LKFN250417C00085000,2025-04-17,C,85.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0
2025-01-23,2025-04-09,LKFN,O:LKFN250417C00090000,2025-04-17,C,90.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-23,2025-04-09,LKFN,O:LKFN250417C00095000,2025-04-17,C,95.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0
2025-01-23,2025-04-09,LKFN,O:LKFN250417C00100000,2025-04-17,C,100.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0
2025-02-11,2025-05-19,MBIN,O:MBIN250221C00040000,2025-02-21,C,40.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0
2025-02-11,2025-05-19,MBIN,O:MBIN250221P00040000,2025-02-21,P,40.0,1,25.0,25.0,0.0,1,25.0,25.0,0.0,1,25.0,25.0,0.0,1,25.0,25.0,0.0
2025-02-11,2025-05-19,MBIN,O:MBIN250620P00030000,2025-06-20,P,30.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250117C00185000,2025-01-17,C,185.0,2,18.0,18.0,2.828,2,18.0,18.0,2.828,2,18.0,18.0,2.828,2,18.0,18.0,2.828
2025-01-14,2025-06-06,MTB,O:MTB250117C00190000,2025-01-17,C,190.0,2,20.0,20.0,1.414,2,20.0,20.0,1.414,2,20.0,20.0,1.414,2,20.0,20.0,1.414
2025-01-14,2025-06-06,MTB,O:MTB250117C00195000,2025-01-17,C,195.0,3,33.67,32.0,23.544,3,33.67,32.0,23.544,3,33.67,32.0,23.544,3,33.67,32.0,23.544
2025-01-14,2025-06-06,MTB,O:MTB250117C00200000,2025-01-17,C,200.0,3,351.33,390.0,292.92,3,351.33,390.0,292.92,3,351.33,390.0,292.92,3,351.33,390.0,292.92
2025-01-14,2025-06-06,MTB,O:MTB250117C00210000,2025-01-17,C,210.0,3,193.33,86.0,231.483,3,193.33,86.0,231.483,3,193.33,86.0,231.483,3,193.33,86.0,231.483
2025-01-14,2025-06-06,MTB,O:MTB250117C00220000,2025-01-17,C,220.0,1,321.0,321.0,0.0,1,321.0,321.0,0.0,1,321.0,321.0,0.0,1,321.0,321.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250117P00180000,2025-01-17,P,180.0,2,20.5,20.5,6.364,2,20.5,20.5,6.364,2,20.5,20.5,6.364,2,20.5,20.5,6.364
2025-01-14,2025-06-06,MTB,O:MTB250117P00185000,2025-01-17,P,185.0,3,136.0,27.0,202.808,3,136.0,27.0,202.808,3,136.0,27.0,202.808,3,136.0,27.0,202.808
2025-01-14,2025-06-06,MTB,O:MTB250117P00190000,2025-01-17,P,190.0,3,96.33,55.0,76.846,3,96.33,55.0,76.846,3,96.33,55.0,76.846,3,96.33,55.0,76.846
2025-01-14,2025-06-06,MTB,O:MTB250117P00195000,2025-01-17,P,195.0,2,102.0,102.0,79.196,2,102.0,102.0,79.196,2,102.0,102.0,79.196,2,102.0,102.0,79.196
2025-01-14,2025-06-06,MTB,O:MTB250117P00200000,2025-01-17,P,200.0,2,78.5,78.5,53.033,2,78.5,78.5,53.033,2,78.5,78.5,53.033,2,78.5,78.5,53.033
2025-01-14,2025-06-06,MTB,O:MTB250221C00190000,2025-02-21,C,190.0,1,19.0,19.0,0.0,1,19.0,19.0,0.0,2,18.0,18.0,1.414,2,18.0,18.0,1.414
2025-01-14,2025-06-06,MTB,O:MTB250221C00195000,2025-02-21,C,195.0,6,15.33,14.5,4.367,6,15.33,14.5,4.367,6,15.33,14.5,4.367,6,15.33,14.5,4.367
2025-01-14,2025-06-06,MTB,O:MTB250221C00200000,2025-02-21,C,200.0,3,19.0,16.0,8.888,9,30.22,21.0,25.099,14,40.21,25.5,33.183,14,40.21,25.5,33.183
2025-01-14,2025-06-06,MTB,O:MTB250221C00210000,2025-02-21,C,210.0,5,36.0,22.0,32.627,13,45.08,30.0,39.715,16,74.56,32.0,117.99,16,74.56,32.0,117.99
2025-01-14,2025-06-06,MTB,O:MTB250221C00220000,2025-02-21,C,220.0,3,14.67,10.0,8.083,9,19.33,14.0,12.093,9,19.33,14.0,12.093,9,19.33,14.0,12.093
2025-01-14,2025-06-06,MTB,O:MTB250221P00170000,2025-02-21,P,170.0,1,19.0,19.0,0.0,3,182.0,19.0,286.665,4,139.5,16.5,249.017,4,139.5,16.5,249.017
2025-01-14,2025-06-06,MTB,O:MTB250221P00175000,2025-02-21,P,175.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250221P00180000,2025-02-21,P,180.0,2,15.0,15.0,7.071,3,13.67,11.0,5.508,3,13.67,11.0,5.508,3,13.67,11.0,5.508
2025-01-14,2025-06-06,MTB,O:MTB250221P00185000,2025-02-21,P,185.0,1,27.0,27.0,0.0,4,14.75,11.0,8.221,6,16.83,15.0,7.387,6,16.83,15.0,7.387
2025-01-14,2025-06-06,MTB,O:MTB250221P00190000,2025-02-21,P,190.0,2,64.5,64.5,20.506,7,45.43,50.0,30.369,8,42.88,37.5,29.029,8,42.88,37.5,29.029
2025-01-14,2025-06-06,MTB,O:MTB250221P00195000,2025-02-21,P,195.0,1,13.0,13.0,0.0,2,25.5,25.5,17.678,2,25.5,25.5,17.678,2,25.5,25.5,17.678
2025-01-14,2025-06-06,MTB,O:MTB250221P00200000,2025-02-21,P,200.0,3,16.0,15.0,5.568,3,16.0,15.0,5.568,3,16.0,15.0,5.568,3,16.0,15.0,5.568
2025-01-14,2025-06-06,MTB,O:MTB250221P00210000,2025-02-21,P,210.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321C00175000,2025-03-21,C,175.0,2,14.5,14.5,4.95,2,14.5,14.5,4.95,2,14.5,14.5,4.95,2,14.5,14.5,4.95
2025-01-14,2025-06-06,MTB,O:MTB250321C00180000,2025-03-21,C,180.0,1,103.0,103.0,0.0,1,103.0,103.0,0.0,1,103.0,103.0,0.0,1,103.0,103.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321C00185000,2025-03-21,C,185.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321C00190000,2025-03-21,C,190.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321C00195000,2025-03-21,C,195.0,2,15.0,15.0,7.071,3,47.33,20.0,56.226,3,47.33,20.0,56.226,3,47.33,20.0,56.226
2025-01-14,2025-06-06,MTB,O:MTB250321C00200000,2025-03-21,C,200.0,2,50.5,50.5,45.962,6,41.33,28.0,28.005,7,36.86,23.0,28.175,7,36.86,23.0,28.175
2025-01-14,2025-06-06,MTB,O:MTB250321C00210000,2025-03-21,C,210.0,2,33.5,33.5,33.234,9,90.44,14.0,192.325,13,69.62,14.0,160.623,13,69.62,14.0,160.623
2025-01-14,2025-06-06,MTB,O:MTB250321C00220000,2025-03-21,C,220.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321P00155000,2025-03-21,P,155.0,1,252.0,252.0,0.0,1,252.0,252.0,0.0,1,252.0,252.0,0.0,1,252.0,252.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321P00165000,2025-03-21,P,165.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321P00170000,2025-03-21,P,170.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250321P00175000,2025-03-21,P,175.0,2,11.0,11.0,1.414,6,26.17,17.5,18.723,6,26.17,17.5,18.723,6,26.17,17.5,18.723
2025-01-14,2025-06-06,MTB,O:MTB250321P00180000,2025-03-21,P,180.0,2,10.0,10.0,0.0,3,13.0,10.0,5.196,3,13.0,10.0,5.196,3,13.0,10.0,5.196
2025-01-14,2025-06-06,MTB,O:MTB250321P00185000,2025-03-21,P,185.0,2,12.0,12.0,2.828,5,22.8,22.0,13.554,5,22.8,22.0,13.554,5,22.8,22.0,13.554
2025-01-14,2025-06-06,MTB,O:MTB250321P00190000,2025-03-21,P,190.0,1,17.0,17.0,0.0,4,16.0,16.0,1.826,4,16.0,16.0,1.826,4,16.0,16.0,1.826
2025-01-14,2025-06-06,MTB,O:MTB250321P00195000,2025-03-21,P,195.0,2,13.0,13.0,2.828,2,13.0,13.0,2.828,2,13.0,13.0,2.828,2,13.0,13.0,2.828
2025-01-14,2025-06-06,MTB,O:MTB250321P00200000,2025-03-21,P,200.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417C00160000,2025-04-17,C,160.0,4,85.0,81.5,75.802,4,85.0,81.5,75.802,4,85.0,81.5,75.802,4,85.0,81.5,75.802
2025-01-14,2025-06-06,MTB,O:MTB250417C00165000,2025-04-17,C,165.0,2,140.5,140.5,120.915,2,140.5,140.5,120.915,2,140.5,140.5,120.915,2,140.5,140.5,120.915
2025-01-14,2025-06-06,MTB,O:MTB250417C00170000,2025-04-17,C,170.0,3,57.33,73.0,28.885,3,57.33,73.0,28.885,3,57.33,73.0,28.885,3,57.33,73.0,28.885
2025-01-14,2025-06-06,MTB,O:MTB250417C00175000,2025-04-17,C,175.0,2,182.0,182.0,207.889,3,124.67,35.0,177.399,3,124.67,35.0,177.399,3,124.67,35.0,177.399
2025-01-14,2025-06-06,MTB,O:MTB250417C00180000,2025-04-17,C,180.0,4,74.25,16.5,117.846,5,63.6,17.0,104.799,5,63.6,17.0,104.799,5,63.6,17.0,104.799
2025-01-14,2025-06-06,MTB,O:MTB250417C00185000,2025-04-17,C,185.0,3,20.0,13.0,13.0,5,46.0,35.0,41.11,5,46.0,35.0,41.11,5,46.0,35.0,41.11
2025-01-14,2025-06-06,MTB,O:MTB250417C00190000,2025-04-17,C,190.0,2,20.5,20.5,14.849,6,19.0,13.0,11.916,7,19.43,15.0,10.937,7,19.43,15.0,10.937
2025-01-14,2025-06-06,MTB,O:MTB250417C00195000,2025-04-17,C,195.0,3,32.33,11.0,37.82,9,71.11,25.0,128.906,11,65.0,29.0,116.159,11,65.0,29.0,116.159
2025-01-14,2025-06-06,MTB,O:MTB250417C00200000,2025-04-17,C,200.0,2,68.5,68.5,78.489,6,36.17,17.5,43.595,6,36.17,17.5,43.595,6,36.17,17.5,43.595
2025-01-14,2025-06-06,MTB,O:MTB250417C00210000,2025-04-17,C,210.0,2,135.5,135.5,14.849,3,93.67,125.0,73.214,5,79.4,102.0,63.481,5,79.4,102.0,63.481
2025-01-14,2025-06-06,MTB,O:MTB250417C00220000,2025-04-17,C,220.0,1,11.0,11.0,0.0,2,55.5,55.5,62.933,2,55.5,55.5,62.933,2,55.5,55.5,62.933
2025-01-14,2025-06-06,MTB,O:MTB250417C00230000,2025-04-17,C,230.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00090000,2025-04-17,P,90.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00105000,2025-04-17,P,105.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00110000,2025-04-17,P,110.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00125000,2025-04-17,P,125.0,3,152.33,53.0,174.655,3,152.33,53.0,174.655,3,152.33,53.0,174.655,3,152.33,53.0,174.655
2025-01-14,2025-06-06,MTB,O:MTB250417P00130000,2025-04-17,P,130.0,3,25.0,20.0,17.059,3,25.0,20.0,17.059,3,25.0,20.0,17.059,3,25.0,20.0,17.059
2025-01-14,2025-06-06,MTB,O:MTB250417P00135000,2025-04-17,P,135.0,2,19.0,19.0,0.0,2,19.0,19.0,0.0,2,19.0,19.0,0.0,2,19.0,19.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00140000,2025-04-17,P,140.0,2,399.0,399.0,519.016,2,399.0,399.0,519.016,2,399.0,399.0,519.016,2,399.0,399.0,519.016
2025-01-14,2025-06-06,MTB,O:MTB250417P00145000,2025-04-17,P,145.0,3,59.33,57.0,6.807,3,59.33,57.0,6.807,3,59.33,57.0,6.807,3,59.33,57.0,6.807
2025-01-14,2025-06-06,MTB,O:MTB250417P00150000,2025-04-17,P,150.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00155000,2025-04-17,P,155.0,5,120.2,124.0,109.026,5,120.2,124.0,109.026,5,120.2,124.0,109.026,5,120.2,124.0,109.026
2025-01-14,2025-06-06,MTB,O:MTB250417P00160000,2025-04-17,P,160.0,2,12.5,12.5,0.707,4,11.75,12.0,1.258,4,11.75,12.0,1.258,4,11.75,12.0,1.258
2025-01-14,2025-06-06,MTB,O:MTB250417P00170000,2025-04-17,P,170.0,3,37.67,51.0,23.094,5,43.0,51.0,22.804,8,34.75,31.5,21.319,8,34.75,31.5,21.319
2025-01-14,2025-06-06,MTB,O:MTB250417P00175000,2025-04-17,P,175.0,3,87.33,93.0,62.692,4,86.0,87.5,51.258,4,86.0,87.5,51.258,4,86.0,87.5,51.258
2025-01-14,2025-06-06,MTB,O:MTB250417P00180000,2025-04-17,P,180.0,3,57.0,22.0,70.363,4,57.75,41.0,57.471,5,49.0,22.0,53.479,5,49.0,22.0,53.479
2025-01-14,2025-06-06,MTB,O:MTB250417P00190000,2025-04-17,P,190.0,1,40.0,40.0,0.0,1,40.0,40.0,0.0,1,40.0,40.0,0.0,1,40.0,40.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250417P00200000,2025-04-17,P,200.0,2,14.0,14.0,5.657,2,14.0,14.0,5.657,2,14.0,14.0,5.657,2,14.0,14.0,5.657
2025-01-14,2025-06-06,MTB,O:MTB250516C00120000,2025-05-16,C,120.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250516C00155000,2025-05-16,C,155.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250516C00160000,2025-05-16,C,160.0,6,41.83,37.5,31.314,6,41.83,37.5,31.314,6,41.83,37.5,31.314,6,41.83,37.5,31.314
2025-01-14,2025-06-06,MTB,O:MTB250516C00165000,2025-05-16,C,165.0,1,11.0,11.0,0.0,3,38.67,23.0,38.004,3,38.67,23.0,38.004,3,38.67,23.0,38.004
2025-01-14,2025-06-06,MTB,O:MTB250516C00170000,2025-05-16,C,170.0,3,75.33,100.0,55.293,7,41.57,14.0,45.151,7,41.57,14.0,45.151,7,41.57,14.0,45.151
2025-01-14,2025-06-06,MTB,O:MTB250516C00175000,2025-05-16,C,175.0,1,425.0,425.0,0.0,4,255.5,230.0,272.213,5,208.8,35.0,257.836,5,208.8,35.0,257.836
2025-01-14,2025-06-06,MTB,O:MTB250516C00180000,2025-05-16,C,180.0,3,31.67,16.0,31.565,3,31.67,16.0,31.565,3,31.67,16.0,31.565,3,31.67,16.0,31.565
2025-01-14,2025-06-06,MTB,O:MTB250516C00185000,2025-05-16,C,185.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250516P00145000,2025-05-16,P,145.0,1,35.0,35.0,0.0,1,35.0,35.0,0.0,1,35.0,35.0,0.0,1,35.0,35.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250516P00150000,2025-05-16,P,150.0,2,25.0,25.0,5.657,4,18.5,17.0,8.226,4,18.5,17.0,8.226,4,18.5,17.0,8.226
2025-01-14,2025-06-06,MTB,O:MTB250516P00155000,2025-05-16,P,155.0,1,11.0,11.0,0.0,2,12.0,12.0,1.414,3,15.0,13.0,5.292,3,15.0,13.0,5.292
2025-01-14,2025-06-06,MTB,O:MTB250516P00160000,2025-05-16,P,160.0,4,17.0,13.5,8.756,4,17.0,13.5,8.756,4,17.0,13.5,8.756,4,17.0,13.5,8.756
2025-01-14,2025-06-06,MTB,O:MTB250516P00165000,2025-05-16,P,165.0,1,60.0,60.0,0.0,3,86.67,60.0,55.076,3,86.67,60.0,55.076,3,86.67,60.0,55.076
2025-01-14,2025-06-06,MTB,O:MTB250516P00170000,2025-05-16,P,170.0,2,88.0,88.0,96.167,2,88.0,88.0,96.167,2,88.0,88.0,96.167,2,88.0,88.0,96.167
2025-01-14,2025-06-06,MTB,O:MTB250516P00175000,2025-05-16,P,175.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0
2025-01-14,2025-06-06,MTB,O:MTB250516P00180000,2025-05-16,P,180.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
