security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
LLY,O:LLY241220C00870000,2024-12-05,C,2024-12-20,Single Leg Floor Trade,870.0,175,368.75,0.985,850.0,8.9,155750.0,9,239557.5,671084.63,2024-12-06,2024-12-20,841.0,752.395,811.35,766.61,767.76,4C. Option Stay OTM
LLY,O:LLY241220C00830000,2024-12-09,C,2024-12-20,Automatic Execution,830.0,198,368.75,0.985,850.0,11.7,231660.0,5,239557.5,671084.63,2024-12-10,2024-12-20,813.9999,752.395,811.35,766.61,767.76,4C. Option Stay OTM
LLY,O:LLY241220P00740000,2024-11-25,P,2024-12-20,Single Leg Floor Trade,740.0,300,368.75,0.985,850.0,23.8,714000.0,1,239557.5,671084.63,2024-11-26,2024-12-20,846.4629,752.395,811.35,766.61,767.76,4P. Option Stay OTM
LLY,O:LLY241220P00750000,2024-12-02,P,2024-12-20,Multi Leg auto-electronic trade,750.0,268,368.75,0.985,850.0,6.13,164284.0,9,239557.5,671084.63,2024-12-03,2024-12-20,846.4629,752.395,811.35,766.61,767.76,4P. Option Stay OTM
LLY,O:LLY241227C00830000,2024-11-29,C,2024-12-27,Automatic Execution,830.0,100,368.75,0.985,850.0,17.0,170000.0,8,239557.5,671084.63,2024-12-02,2024-12-27,846.4629,752.395,793.295,779.22,783.17,3C. Option Temp ITM
LLY,O:LLY241227C00830000,2024-12-03,C,2024-12-27,Automatic Execution,830.0,90,368.75,0.985,850.0,22.0,198000.0,6,239557.5,671084.63,2024-12-04,2024-12-27,846.4629,752.395,793.295,779.22,783.17,3C. Option Temp ITM
LLY,O:LLY241227C00800000,2024-12-23,C,2024-12-27,Automatic Execution,800.0,498,368.75,0.985,850.0,4.6,223100.0,5,239557.5,671084.63,2024-12-24,2024-12-27,803.9099,779.22,793.295,779.22,783.17,3C. Option Temp ITM
LLY,O:LLY241227P00730000,2024-12-19,P,2024-12-27,Automatic Execution,730.0,199,368.75,0.985,850.0,9.95,198005.0,6,239557.5,671084.63,2024-12-20,2024-12-27,811.35,766.61,793.295,779.22,783.17,4P. Option Stay OTM
LLY,O:LLY250103C00910000,2024-12-04,C,2025-01-03,Automatic Execution,910.0,196,368.75,0.985,850.0,8.8,172480.0,8,239557.5,671084.63,2024-12-05,2025-01-03,841.0,752.395,785.84,775.53,781.98,4C. Option Stay OTM
LLY,O:LLY250117P00730000,2024-12-20,P,2025-01-17,Multi Leg floor trade,730.0,500,368.75,0.985,850.0,7.81,390500.0,2,239557.5,671084.63,2024-12-23,2025-01-17,805.34,725.01,755.2799,725.01,725.72,1P. Option Close ITM
LLY,O:LLY250117C00802500,2024-12-23,C,2025-01-17,Automatic Execution,802.5,131,368.75,0.985,850.0,17.7,231870.0,5,239557.5,671084.63,2024-12-24,2025-01-17,805.34,725.01,755.2799,725.01,725.72,3C. Option Temp ITM
LLY,O:LLY250117C00800000,2025-01-03,C,2025-01-17,Automatic Execution,800.0,185,368.75,0.985,850.0,10.85,200725.0,6,239557.5,671084.63,2025-01-06,2025-01-17,805.34,725.01,755.2799,725.01,725.72,3C. Option Temp ITM
LLY,O:LLY250117C00820000,2024-12-20,C,2025-01-17,Multi Leg floor trade,820.0,300,368.75,0.985,850.0,17.79,533700.0,1,239557.5,671084.63,2024-12-23,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00850000,2024-12-20,C,2025-01-17,Single Leg Floor Trade,850.0,300,368.75,0.985,850.0,10.0,300000.0,4,239557.5,671084.63,2024-12-23,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00820000,2024-12-20,C,2025-01-17,Automatic Execution,820.0,150,368.75,0.985,850.0,18.0,270000.0,4,239557.5,671084.63,2024-12-23,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00880000,2024-12-20,C,2025-01-17,Multi Leg floor trade,880.0,600,368.75,0.985,850.0,4.35,261000.0,4,239557.5,671084.63,2024-12-23,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00825000,2024-12-23,C,2025-01-17,Multi Leg floor trade against single leg(s),825.0,2500,368.75,0.985,850.0,11.11,2777500.0,1,239557.5,671084.63,2024-12-24,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00900000,2024-12-23,C,2025-01-17,Single Leg Floor Trade,900.0,800,368.75,0.985,850.0,2.15,172000.0,8,239557.5,671084.63,2024-12-24,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00825000,2024-12-30,C,2025-01-17,Multi Leg floor trade,825.0,900,368.75,0.985,850.0,4.55,409500.0,2,239557.5,671084.63,2024-12-31,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00820000,2024-12-31,C,2025-01-17,Single Leg Auction Non ISO,820.0,498,368.75,0.985,850.0,4.025,200445.0,6,239557.5,671084.63,2025-01-02,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250117C00815000,2024-12-31,C,2025-01-17,Multi Leg floor trade,815.0,500,368.75,0.985,850.0,3.85,192500.0,7,239557.5,671084.63,2025-01-02,2025-01-17,805.34,725.01,755.2799,725.01,725.72,4C. Option Stay OTM
LLY,O:LLY250207C00790000,2025-01-24,C,2025-02-07,Automatic Execution,790.0,74,368.75,0.985,850.0,24.85,183890.0,7,239557.5,671084.63,2025-01-27,2025-02-07,889.36,778.71,889.36,869.6186,878.31,1C. Option Close ITM
LLY,O:LLY250207C00830000,2025-02-03,C,2025-02-07,Multi Leg auto-electronic trade,830.0,141,368.75,0.985,850.0,16.32,230112.0,5,239557.5,671084.63,2025-02-04,2025-02-07,889.36,805.935,889.36,869.6186,878.31,1C. Option Close ITM
LLY,O:LLY250207C00840000,2025-02-03,C,2025-02-07,Multi Leg auto-electronic trade,840.0,141,368.75,0.985,850.0,12.62,177942.0,7,239557.5,671084.63,2025-02-04,2025-02-07,889.36,805.935,889.36,869.6186,878.31,1C. Option Close ITM
LLY,O:LLY250207P00680000,2025-01-10,P,2025-02-07,Single Leg Floor Trade,680.0,351,368.75,0.985,850.0,5.05,177255.0,8,239557.5,671084.63,2025-01-13,2025-02-07,889.36,725.01,889.36,869.6186,878.31,4P. Option Stay OTM
LLY,O:LLY250207P00725000,2025-01-17,P,2025-02-07,Multi Leg Auction,725.0,139,368.75,0.985,850.0,22.52,313028.0,3,239557.5,671084.63,2025-01-21,2025-02-07,889.36,726.53,889.36,869.6186,878.31,4P. Option Stay OTM
LLY,O:LLY250207P00795000,2025-01-31,P,2025-02-07,Multi Leg auto-electronic trade,795.0,200,368.75,0.985,850.0,10.77,215400.0,6,239557.5,671084.63,2025-02-03,2025-02-07,889.36,801.75,889.36,869.6186,878.31,4P. Option Stay OTM
LLY,O:LLY250207P00790000,2025-01-31,P,2025-02-07,Multi Leg auto-electronic trade,790.0,200,368.75,0.985,850.0,9.29,185800.0,7,239557.5,671084.63,2025-02-03,2025-02-07,889.36,801.75,889.36,869.6186,878.31,4P. Option Stay OTM
LLY,O:LLY250214C00830000,2025-01-31,C,2025-02-14,Automatic Execution,830.0,73,368.75,0.985,850.0,20.7,151110.0,10,239557.5,671084.63,2025-02-03,2025-02-14,889.36,801.75,873.4999,841.49,844.27,1C. Option Close ITM
LLY,O:LLY250214P00670000,2025-01-17,P,2025-02-14,Single Leg Floor Trade,670.0,531,368.75,0.985,850.0,4.8,252225.0,5,239557.5,671084.63,2025-01-21,2025-02-14,889.36,726.53,873.4999,841.49,844.27,4P. Option Stay OTM
LLY,O:LLY250221C00850000,2025-01-31,C,2025-02-21,Automatic Execution,850.0,153,368.75,0.985,850.0,18.5,283050.0,4,239557.5,671084.63,2025-02-03,2025-02-21,894.4,801.75,894.4,873.43,873.68,1C. Option Close ITM
LLY,O:LLY250221C00920000,2025-02-05,C,2025-02-21,Stock Options floor trade,920.0,300,368.75,0.985,850.0,5.85,175500.0,8,239557.5,671084.63,2025-02-06,2025-02-21,894.4,835.61,894.4,873.43,873.68,4C. Option Stay OTM
LLY,O:LLY250221P00800000,2025-02-03,P,2025-02-21,Stock Options floor trade,800.0,150,368.75,0.985,850.0,21.16,317400.0,3,239557.5,671084.63,2025-02-04,2025-02-21,894.4,805.935,894.4,873.43,873.68,4P. Option Stay OTM
LLY,O:LLY250221P00830000,2025-02-05,P,2025-02-21,Automatic Execution,830.0,100,368.75,0.985,850.0,22.65,226500.0,5,239557.5,671084.63,2025-02-06,2025-02-21,894.4,835.61,894.4,873.43,873.68,4P. Option Stay OTM
LLY,O:LLY250221P00810000,2025-02-05,P,2025-02-21,Automatic Execution,810.0,142,368.75,0.985,850.0,14.65,208030.0,6,239557.5,671084.63,2025-02-06,2025-02-21,894.4,835.61,894.4,873.43,873.68,4P. Option Stay OTM
LLY,O:LLY250221P00845000,2025-02-18,P,2025-02-21,Single Leg Floor Trade,845.0,450,368.75,0.985,850.0,5.9,265500.0,4,239557.5,671084.63,2025-02-19,2025-02-21,894.4,857.175,894.4,873.43,873.68,4P. Option Stay OTM
LLY,O:LLY250228C00860000,2025-02-05,C,2025-02-28,Automatic Execution,860.0,83,368.75,0.985,850.0,23.5,195050.0,6,239557.5,671084.63,2025-02-06,2025-02-28,925.5,835.61,921.22,892.6129,920.63,1C. Option Close ITM
LLY,O:LLY250228P00865000,2025-02-24,P,2025-02-28,Single Leg Floor Trade,865.0,400,368.75,0.985,850.0,6.0,240000.0,5,239557.5,671084.63,2025-02-25,2025-02-28,925.5,890.74,921.22,892.6129,920.63,4P. Option Stay OTM
LLY,O:LLY250307P00870000,2025-02-21,P,2025-03-07,Single Leg Auction Non ISO,870.0,109,368.75,0.985,850.0,14.61,159249.0,9,239557.5,671084.63,2025-02-24,2025-03-07,935.625,861.39,908.0,861.39,869.58,1P. Option Close ITM
LLY,O:LLY250307C00925000,2025-02-26,C,2025-03-07,Automatic Execution,925.0,150,368.75,0.985,850.0,12.2,183000.0,7,239557.5,671084.63,2025-02-27,2025-03-07,935.625,861.39,908.0,861.39,869.58,3C. Option Temp ITM
LLY,O:LLY250307C00950000,2025-02-10,C,2025-03-07,Single Leg Auction Non ISO,950.0,514,368.75,0.985,850.0,2.86,147004.0,10,239557.5,671084.63,2025-02-11,2025-03-07,935.625,841.49,908.0,861.39,869.58,4C. Option Stay OTM
LLY,O:LLY250307C00940000,2025-02-27,C,2025-03-07,Automatic Execution,940.0,197,368.75,0.985,850.0,10.0,197000.0,6,239557.5,671084.63,2025-02-28,2025-03-07,935.625,861.39,908.0,861.39,869.58,4C. Option Stay OTM
LLY,O:LLY250314P00880000,2025-02-25,P,2025-03-14,Multi Leg auto-electronic trade,880.0,124,368.75,0.985,850.0,11.44,141856.0,10,239557.5,671084.63,2025-02-26,2025-03-14,935.625,795.38,815.21,800.0,813.48,1P. Option Close ITM
LLY,O:LLY250321C00820000,2025-03-14,C,2025-03-21,Automatic Execution,820.0,135,368.75,0.985,850.0,11.6,156600.0,9,239557.5,671084.63,2025-03-17,2025-03-21,854.3899,812.615,850.425,825.32,837.57,1C. Option Close ITM
LLY,O:LLY250321P00885000,2025-03-05,P,2025-03-21,Automatic Execution,885.0,198,368.75,0.985,850.0,10.5,207900.0,6,239557.5,671084.63,2025-03-06,2025-03-21,931.38,795.38,850.425,825.32,837.57,1P. Option Close ITM
LLY,O:LLY250321P00890000,2025-03-06,P,2025-03-21,Automatic Execution,890.0,259,368.75,0.985,850.0,13.45,348355.0,3,239557.5,671084.63,2025-03-07,2025-03-21,908.0,795.38,850.425,825.32,837.57,1P. Option Close ITM
LLY,O:LLY250321P00885000,2025-03-06,P,2025-03-21,Single Leg Auction Non ISO,885.0,195,368.75,0.985,850.0,13.34,260130.0,4,239557.5,671084.63,2025-03-07,2025-03-21,908.0,795.38,850.425,825.32,837.57,1P. Option Close ITM
LLY,O:LLY250321C00895000,2025-02-24,C,2025-03-21,Automatic Execution,895.0,74,368.75,0.985,850.0,24.6,182040.0,7,239557.5,671084.63,2025-02-25,2025-03-21,935.625,795.38,850.425,825.32,837.57,3C. Option Temp ITM
LLY,O:LLY250321C00920000,2025-02-25,C,2025-03-21,Automatic Execution,920.0,90,368.75,0.985,850.0,20.0,180000.0,7,239557.5,671084.63,2025-02-26,2025-03-21,935.625,795.38,850.425,825.32,837.57,3C. Option Temp ITM
LLY,O:LLY250321C00940000,2025-02-21,C,2025-03-21,Automatic Execution,940.0,399,368.75,0.985,850.0,10.5,418950.0,2,239557.5,671084.63,2025-02-24,2025-03-21,935.625,795.38,850.425,825.32,837.57,4C. Option Stay OTM
LLY,O:LLY250321C00940000,2025-02-25,C,2025-03-21,Automatic Execution,940.0,100,368.75,0.985,850.0,16.2,162000.0,9,239557.5,671084.63,2025-02-26,2025-03-21,935.625,795.38,850.425,825.32,837.57,4C. Option Stay OTM
LLY,O:LLY250321C00940000,2025-02-26,C,2025-03-21,Automatic Execution,940.0,389,368.75,0.985,850.0,18.5,671025.0,1,239557.5,671084.63,2025-02-27,2025-03-21,935.625,795.38,850.425,825.32,837.57,4C. Option Stay OTM
LLY,O:LLY250321C00940000,2025-02-27,C,2025-03-21,Single Leg Auction Non ISO,940.0,180,368.75,0.985,850.0,15.25,274500.0,4,239557.5,671084.63,2025-02-28,2025-03-21,935.625,795.38,850.425,825.32,837.57,4C. Option Stay OTM
LLY,O:LLY250321C00940000,2025-02-27,C,2025-03-21,Automatic Execution,940.0,129,368.75,0.985,850.0,14.7,189630.0,7,239557.5,671084.63,2025-02-28,2025-03-21,935.625,795.38,850.425,825.32,837.57,4C. Option Stay OTM
LLY,O:LLY250328P00900000,2025-03-04,P,2025-03-28,Automatic Execution,900.0,73,368.75,0.985,850.0,19.95,145635.0,10,239557.5,671084.63,2025-03-05,2025-03-28,931.38,795.38,829.78,817.43,822.51,1P. Option Close ITM
LLY,O:LLY250411C00820000,2025-04-02,C,2025-04-11,Automatic Execution,820.0,200,368.75,0.985,850.0,16.5,330000.0,3,239557.5,671084.63,2025-04-03,2025-04-11,818.79,677.0912,735.8394,711.975,732.41,4C. Option Stay OTM
LLY,O:LLY250417C00770000,2025-04-15,C,2025-04-17,Automatic Execution,770.0,488,368.75,0.985,850.0,7.35,358680.0,3,239557.5,671084.63,2025-04-16,2025-04-17,858.0,730.34,858.0,821.84,839.96,1C. Option Close ITM
LLY,O:LLY250417C00850000,2025-03-18,C,2025-04-17,Multi Leg floor trade,850.0,400,368.75,0.985,850.0,17.05,682000.0,1,239557.5,671084.63,2025-03-19,2025-04-17,874.92,677.0912,858.0,821.84,839.96,2C. Option Close Temp ITM
LLY,O:LLY250417C00845000,2025-03-31,C,2025-04-17,Automatic Execution,845.0,200,368.75,0.985,850.0,8.5,170000.0,8,239557.5,671084.63,2025-04-01,2025-04-17,858.0,677.0912,858.0,821.84,839.96,2C. Option Close Temp ITM
LLY,O:LLY250417P00680000,2025-04-08,P,2025-04-17,Multi Leg auto-electronic trade,680.0,200,368.75,0.985,850.0,12.94,258800.0,4,239557.5,671084.63,2025-04-09,2025-04-17,858.0,689.0,858.0,821.84,839.96,4P. Option Stay OTM
LLY,O:LLY250417P00685000,2025-04-10,P,2025-04-17,Automatic Execution,685.0,75,368.75,0.985,850.0,27.2,179520.0,7,239557.5,671084.63,2025-04-11,2025-04-17,858.0,711.975,858.0,821.84,839.96,4P. Option Stay OTM
LLY,O:LLY250425C00880000,2025-03-26,C,2025-04-25,Single Leg Floor Trade,880.0,150,368.75,0.985,850.0,15.75,236250.0,5,239557.5,671084.63,2025-03-27,2025-04-25,885.58,677.0912,885.58,851.0688,884.54,1C. Option Close ITM
LLY,O:LLY250425C00860000,2025-04-17,C,2025-04-25,Multi Leg auto-electronic trade,860.0,113,368.75,0.985,850.0,15.99,180687.0,7,239557.5,671084.63,2025-04-21,2025-04-25,885.58,807.0,885.58,851.0688,884.54,1C. Option Close ITM
LLY,O:LLY250425C00885000,2025-04-17,C,2025-04-25,Multi Leg auto-electronic trade,885.0,249,368.75,0.985,850.0,7.07,176043.0,8,239557.5,671084.63,2025-04-21,2025-04-25,885.58,807.0,885.58,851.0688,884.54,2C. Option Close Temp ITM
LLY,O:LLY250425P00770000,2025-03-31,P,2025-04-25,Automatic Execution,770.0,100,368.75,0.985,850.0,20.8,208000.0,6,239557.5,671084.63,2025-04-01,2025-04-25,885.58,677.0912,885.58,851.0688,884.54,3P. Option Temp ITM
LLY,O:LLY250425P00770000,2025-04-03,P,2025-04-25,Automatic Execution,770.0,145,368.75,0.985,850.0,15.5,224750.0,5,239557.5,671084.63,2025-04-04,2025-04-25,885.58,677.0912,885.58,851.0688,884.54,3P. Option Temp ITM
LLY,O:LLY250502P00855000,2025-04-28,P,2025-05-02,Multi Leg auto-electronic trade,855.0,123,368.75,0.985,850.0,13.7,168510.0,8,239557.5,671084.63,2025-04-29,2025-05-02,902.4999,792.07,831.53,807.585,823.62,1P. Option Close ITM
LLY,O:LLY250502P00860000,2025-04-30,P,2025-05-02,Multi Leg floor trade,860.0,300,368.75,0.985,850.0,13.5,405000.0,2,239557.5,671084.63,2025-05-01,2025-05-02,850.93,792.07,831.53,807.585,823.62,1P. Option Close ITM
LLY,O:LLY250502P00875000,2025-04-30,P,2025-05-02,Multi Leg floor trade against single leg(s),875.0,160,368.75,0.985,850.0,15.4,246400.0,5,239557.5,671084.63,2025-05-01,2025-05-02,850.93,792.07,831.53,807.585,823.62,1P. Option Close ITM
LLY,O:LLY250502P00820000,2025-04-28,P,2025-05-02,Single Leg Floor Trade,820.0,254,368.75,0.985,850.0,6.95,176530.0,8,239557.5,671084.63,2025-04-29,2025-05-02,902.4999,792.07,831.53,807.585,823.62,2P. Option Close Temp ITM
LLY,O:LLY250502C00880000,2025-04-02,C,2025-05-02,Automatic Execution,880.0,150,368.75,0.985,850.0,18.95,284250.0,4,239557.5,671084.63,2025-04-03,2025-05-02,902.4999,677.0912,831.53,807.585,823.62,3C. Option Temp ITM
LLY,O:LLY250502P00695000,2025-04-04,P,2025-05-02,Automatic Execution,695.0,81,368.75,0.985,850.0,27.5,222750.0,5,239557.5,671084.63,2025-04-07,2025-05-02,902.4999,677.0912,831.53,807.585,823.62,3P. Option Temp ITM
LLY,O:LLY250502C00920000,2025-04-25,C,2025-05-02,Single Leg Floor Trade,920.0,136,368.75,0.985,850.0,10.35,140760.0,10,239557.5,671084.63,2025-04-28,2025-05-02,902.4999,792.07,831.53,807.585,823.62,4C. Option Stay OTM
LLY,O:LLY250502P00700000,2025-04-15,P,2025-05-02,Automatic Execution,700.0,99,368.75,0.985,850.0,18.0,178200.0,7,239557.5,671084.63,2025-04-16,2025-05-02,902.4999,730.34,831.53,807.585,823.62,4P. Option Stay OTM
LLY,O:LLY250502P00790000,2025-04-21,P,2025-05-02,Multi Leg Cross,790.0,1350,368.75,0.985,850.0,17.34,2340900.0,1,239557.5,671084.63,2025-04-22,2025-05-02,902.4999,792.07,831.53,807.585,823.62,4P. Option Stay OTM
LLY,O:LLY250502P00740000,2025-04-21,P,2025-05-02,Multi Leg Cross,740.0,1350,368.75,0.985,850.0,6.28,847800.0,1,239557.5,671084.63,2025-04-22,2025-05-02,902.4999,792.07,831.53,807.585,823.62,4P. Option Stay OTM
LLY,O:LLY250509P00790000,2025-04-23,P,2025-05-09,Automatic Execution,790.0,100,368.75,0.985,850.0,19.25,192500.0,6,239557.5,671084.63,2025-04-24,2025-05-09,902.4999,733.0,762.01,733.0,734.57,1P. Option Close ITM
LLY,O:LLY250509P00880000,2025-04-30,P,2025-05-09,Automatic Execution,880.0,159,368.75,0.985,850.0,21.9,348210.0,3,239557.5,671084.63,2025-05-01,2025-05-09,850.93,733.0,762.01,733.0,734.57,1P. Option Close ITM
LLY,O:LLY250509P00780000,2025-05-01,P,2025-05-09,Multi Leg Cross,780.0,380,368.75,0.985,850.0,10.34,392920.0,2,239557.5,671084.63,2025-05-02,2025-05-09,831.53,733.0,762.01,733.0,734.57,1P. Option Close ITM
LLY,O:LLY250509P00650000,2025-04-09,P,2025-05-09,Automatic Execution,650.0,200,368.75,0.985,850.0,35.5,710000.0,1,239557.5,671084.63,2025-04-10,2025-05-09,902.4999,691.765,762.01,733.0,734.57,4P. Option Stay OTM
LLY,O:LLY250509P00600000,2025-04-09,P,2025-05-09,Automatic Execution,600.0,200,368.75,0.985,850.0,21.85,437000.0,2,239557.5,671084.63,2025-04-10,2025-05-09,902.4999,691.765,762.01,733.0,734.57,4P. Option Stay OTM
LLY,O:LLY250509P00680000,2025-04-11,P,2025-05-09,Automatic Execution,680.0,49,368.75,0.985,850.0,35.05,171745.0,8,239557.5,671084.63,2025-04-14,2025-05-09,902.4999,730.34,762.01,733.0,734.57,4P. Option Stay OTM
LLY,O:LLY250509P00720000,2025-05-08,P,2025-05-09,Multi Leg auto-electronic trade,720.0,850,368.75,0.985,850.0,2.4,204000.0,6,239557.5,671084.63,2025-05-09,2025-05-09,762.01,733.0,762.01,733.0,734.57,4P. Option Stay OTM
LLY,O:LLY250516P00800000,2025-04-24,P,2025-05-16,Multi Leg auto-electronic trade,800.0,150,368.75,0.985,850.0,14.38,215700.0,6,239557.5,671084.63,2025-04-25,2025-05-16,902.4999,712.21,758.87,738.0,757.39,1P. Option Close ITM
LLY,O:LLY250516P00850000,2025-04-28,P,2025-05-16,Automatic Execution,850.0,73,368.75,0.985,850.0,23.9,174470.0,8,239557.5,671084.63,2025-04-29,2025-05-16,902.4999,712.21,758.87,738.0,757.39,1P. Option Close ITM
LLY,O:LLY250516P00765000,2025-05-06,P,2025-05-16,Multi Leg auto-electronic trade,765.0,97,368.75,0.985,850.0,16.88,162669.0,9,239557.5,671084.63,2025-05-07,2025-05-16,784.34,712.21,758.87,738.0,757.39,1P. Option Close ITM
LLY,O:LLY250516P00770000,2025-05-07,P,2025-05-16,Automatic Execution,770.0,200,368.75,0.985,850.0,18.3,356850.0,3,239557.5,671084.63,2025-05-08,2025-05-16,769.979,712.21,758.87,738.0,757.39,1P. Option Close ITM
LLY,O:LLY250516P00750000,2025-04-21,P,2025-05-16,Multi Leg Cross,750.0,1350,368.75,0.985,850.0,12.95,1748250.0,1,239557.5,671084.63,2025-04-22,2025-05-16,902.4999,712.21,758.87,738.0,757.39,2P. Option Close Temp ITM
LLY,O:LLY250516C00870000,2025-04-17,C,2025-05-16,Stock Options floor trade,870.0,620,368.75,0.985,850.0,29.0,1798000.0,1,239557.5,671084.63,2025-04-21,2025-05-16,902.4999,712.21,758.87,738.0,757.39,3C. Option Temp ITM
LLY,O:LLY250516C00860000,2025-04-17,C,2025-05-16,Automatic Execution,860.0,46,368.75,0.985,850.0,38.3,176180.0,8,239557.5,671084.63,2025-04-21,2025-05-16,902.4999,712.21,758.87,738.0,757.39,3C. Option Temp ITM
LLY,O:LLY250516C00865000,2025-04-24,C,2025-05-16,Automatic Execution,865.0,53,368.75,0.985,850.0,30.15,159795.0,9,239557.5,671084.63,2025-04-25,2025-05-16,902.4999,712.21,758.87,738.0,757.39,3C. Option Temp ITM
LLY,O:LLY250516C00860000,2025-05-02,C,2025-05-16,Automatic Execution,860.0,197,368.75,0.985,850.0,8.65,170405.0,8,239557.5,671084.63,2025-05-05,2025-05-16,829.64,712.21,758.87,738.0,757.39,4C. Option Stay OTM
LLY,O:LLY250516C00830000,2025-05-05,C,2025-05-16,Automatic Execution,830.0,130,368.75,0.985,850.0,19.15,248950.0,5,239557.5,671084.63,2025-05-06,2025-05-16,818.42,712.21,758.87,738.0,757.39,4C. Option Stay OTM
LLY,O:LLY250516P00650000,2025-04-21,P,2025-05-16,Multi Leg Cross,650.0,1350,368.75,0.985,850.0,1.99,268650.0,4,239557.5,671084.63,2025-04-22,2025-05-16,902.4999,712.21,758.87,738.0,757.39,4P. Option Stay OTM
LLY,O:LLY250530C00762500,2025-05-13,C,2025-05-30,Single Leg Auction Non ISO,762.5,100,368.75,0.985,850.0,21.29,212900.0,6,239557.5,671084.63,2025-05-14,2025-05-30,763.495,709.0,745.9,717.11,737.67,3C. Option Temp ITM
LLY,O:LLY250530C00760000,2025-05-19,C,2025-05-30,Stock Options auto-electronic trade,760.0,100,368.75,0.985,850.0,17.57,175700.0,8,239557.5,671084.63,2025-05-20,2025-05-30,763.495,709.0,745.9,717.11,737.67,3C. Option Temp ITM
LLY,O:LLY250530P00710000,2025-05-22,P,2025-05-30,Automatic Execution,710.0,196,368.75,0.985,850.0,13.6,266560.0,4,239557.5,671084.63,2025-05-23,2025-05-30,745.9,709.0,745.9,717.11,737.67,3P. Option Temp ITM
LLY,O:LLY250530C00770000,2025-05-12,C,2025-05-30,Multi Leg floor trade,770.0,100,368.75,0.985,850.0,17.0,170000.0,8,239557.5,671084.63,2025-05-13,2025-05-30,763.495,709.0,745.9,717.11,737.67,4C. Option Stay OTM
LLY,O:LLY250530C00770000,2025-05-14,C,2025-05-30,Multi Leg auto-electronic trade,770.0,89,368.75,0.985,850.0,16.17,143913.0,10,239557.5,671084.63,2025-05-15,2025-05-30,763.495,709.0,745.9,717.11,737.67,4C. Option Stay OTM
LLY,O:LLY250530C00780000,2025-05-15,C,2025-05-30,Multi Leg floor trade,780.0,400,368.75,0.985,850.0,7.9,316000.0,3,239557.5,671084.63,2025-05-16,2025-05-30,763.495,709.0,745.9,717.11,737.67,4C. Option Stay OTM
LLY,O:LLY250530P00690000,2025-05-08,P,2025-05-30,Multi Leg Auction,690.0,352,368.75,0.985,850.0,9.78,344256.0,3,239557.5,671084.63,2025-05-09,2025-05-30,765.3299,709.0,745.9,717.11,737.67,4P. Option Stay OTM
LLY,O:LLY250606C00730000,2025-05-22,C,2025-06-06,Automatic Execution,730.0,100,368.75,0.985,850.0,17.5,175000.0,8,239557.5,671084.63,2025-05-23,2025-06-06,772.62,709.0,772.6,765.2,769.88,1C. Option Close ITM
LLY,O:LLY250606C00732500,2025-05-27,C,2025-06-06,Multi Leg floor trade,732.5,500,368.75,0.985,850.0,15.9,795000.0,1,239557.5,671084.63,2025-05-28,2025-06-06,772.62,714.74,772.6,765.2,769.88,1C. Option Close ITM
LLY,O:LLY250606C00820000,2025-05-12,C,2025-06-06,Multi Leg floor trade,820.0,450,368.75,0.985,850.0,8.62,387900.0,2,239557.5,671084.63,2025-05-13,2025-06-06,772.62,709.0,772.6,765.2,769.88,4C. Option Stay OTM
LLY,O:LLY250606P00700000,2025-05-21,P,2025-06-06,Single Leg Floor Trade,700.0,200,368.75,0.985,850.0,9.25,185000.0,7,239557.5,671084.63,2025-05-22,2025-06-06,772.62,709.0,772.6,765.2,769.88,4P. Option Stay OTM
LLY,O:LLY250613C00727500,2025-05-29,C,2025-06-13,Multi Leg floor trade,727.5,500,368.75,0.985,850.0,22.01,1100500.0,1,239557.5,671084.63,2025-05-30,2025-06-10,808.63,717.11,,,,3C. Option Temp ITM
LLY,O:LLY250620C00750000,2025-05-27,C,2025-06-20,Automatic Execution,750.0,100,368.75,0.985,850.0,17.15,171500.0,8,239557.5,671084.63,2025-05-28,2025-06-10,808.63,714.74,,,,3C. Option Temp ITM
LLY,O:LLY250620C00750000,2025-05-27,C,2025-06-20,Single Leg Auction Non ISO,750.0,100,368.75,0.985,850.0,15.68,156800.0,9,239557.5,671084.63,2025-05-28,2025-06-10,808.63,714.74,,,,3C. Option Temp ITM
